Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA22,OUT017,2535.086098652292
NCL06,OUT046,4025.9914828456663
FDI35,OUT013,3282.917870981936
NCW42,OUT045,3554.9435207185625
NCX06,OUT049,3103.7649291120056
FDC37,OUT027,2906.453306401394
FDZ14,OUT018,1724.0615693596496
DRG49,OUT049,4129.639926340527
NCG06,OUT045,4068.1327528388915
DRC36,OUT045,2815.3784733541415
FDV21,OUT019,315.26212513914595
FDB53,OUT046,2403.822253320659
DRP47,OUT019,629.7494497761227
FDA14,OUT013,2480.207964245479
DRC24,OUT035,2512.5418100475117
FDW21,OUT018,1399.5165280836088
NCH29,OUT046,1654.2813529771054
FDU58,OUT013,3160.3877564008835
FDY27,OUT017,2895.337600245584
FDV56,OUT035,1731.0437585545224
FDT59,OUT046,3652.4847026379393
FDB23,OUT046,3642.4094240729637
FDR49,OUT045,762.031812732489
FDB03,OUT010,590.8568832699029
FDN39,OUT045,2806.6483303694777
FDX02,OUT027,5832.956950879798
FDQ16,OUT027,2901.3711680676724
FDU35,OUT018,1464.2906089697842
NCT29,OUT013,2053.7119657254625
FDZ27,OUT046,798.1765600829389
FDN57,OUT017,2168.2265781481265
FDA03,OUT018,2152.611296964662
FDZ36,OUT045,3363.550000963964
NCU05,OUT013,1281.4932580751838
FDT39,OUT018,2323.422459057181
FDK60,OUT017,1563.3424944535059
FDZ25,OUT017,2883.137525526403
FDG12,OUT046,2168.850487874033
DRB01,OUT019,474.3999023136553
NCC43,OUT027,6045.140831853821
FDX13,OUT019,604.9934840044253
FDM22,OUT049,850.3474547166828
FDJ03,OUT027,1470.5830316723366
FDU14,OUT018,3390.4192251735326
FDB33,OUT010,402.9450292642029
FDP27,OUT046,3021.837961265458
FDO38,OUT010,182.92045803343487
FDE28,OUT027,5783.279066693594
FDO27,OUT035,1572.168583269766
DRL23,OUT027,2895.334629452711
FDS28,OUT046,887.9294313228288
FDX24,OUT013,1435.1526461379963
FDZ02,OUT035,1558.8173715774471
FDL46,OUT045,1866.4891877810203
FDS60,OUT027,4970.874230656871
NCO06,OUT017,589.2591979585027
FDO16,OUT035,1461.6274950874704
FDC60,OUT049,1407.470019038778
FDA48,OUT018,3174.566852065339
FDZ36,OUT027,5020.772330464778
FDK27,OUT045,2032.5434806430226
FDW23,OUT018,485.52836407271025
FDM14,OUT018,1457.7586607896408
FDM14,OUT013,1639.6447927827155
FDW60,OUT018,2750.9314637778366
FDE21,OUT013,1896.1112926337423
NCM42,OUT035,1647.3631154515535
FDY59,OUT010,209.4569150432992
DRI49,OUT049,1337.009166976878
FDT28,OUT019,354.7689777533036
FDQ22,OUT018,470.2422607778565
FDR60,OUT049,1268.7417524637513
FDC50,OUT019,260.79322784867776
FDV24,OUT013,2375.3195874211187
DRF48,OUT010,474.65933151257866
FDQ47,OUT046,642.4202331485592
DRN36,OUT049,1575.4051050422006
NCY06,OUT035,2025.3022937329547
FDE52,OUT035,1454.8717004145597
NCB54,OUT045,1970.2417256690644
NCF31,OUT035,2471.309014188804
FDJ08,OUT027,5280.555779512952
NCC07,OUT017,1660.3471162346927
NCD19,OUT027,1550.914035187058
FDL46,OUT049,2033.0737534349837
FDM20,OUT045,4099.610424627824
NCI06,OUT010,448.22408623915067
DRM11,OUT035,4302.249763334502
NCH07,OUT018,2375.9170410803144
FDS23,OUT013,2132.6086310425294
FDO49,OUT018,638.885579279327
FDS35,OUT049,1022.6226970638169
DRK39,OUT045,1416.1918324116266
DRI39,OUT049,894.3513018226208
FDV04,OUT017,2514.7208275966846
NCN14,OUT035,3076.9958441568683
FDH08,OUT013,3937.431791098631
FDS20,OUT046,2926.1297475946167
FDV40,OUT049,1213.1022467955042
FDZ48,OUT010,251.83268924964375
FDS24,OUT027,2486.451555216117
FDK44,OUT049,2803.4069449289836
FDS48,OUT045,2573.9789545463705
FDK26,OUT010,484.74095304732
FDD23,OUT045,3239.130423295972
NCH54,OUT017,2719.1101308146767
NCP14,OUT010,242.5418993411192
FDM60,OUT010,105.94252140054795
FDV24,OUT017,2438.738554074955
FDH08,OUT018,3053.499883946476
FDS12,OUT027,3315.494626058858
FDR39,OUT027,5068.928716074109
FDP12,OUT027,1234.8567164418512
DRF60,OUT027,6017.6549139783065
FDC09,OUT035,1693.419463056394
FDF50,OUT018,2891.3562185388732
FDG28,OUT035,4251.309581231084
NCE19,OUT017,872.8398788211304
NCM53,OUT010,248.75614688074722
NCN18,OUT049,1689.356882462384
FDF32,OUT035,3228.4264797899955
FDF11,OUT013,4255.8882699122605
DRI59,OUT049,3811.568831526026
NCG54,OUT035,2859.738350310785
FDM44,OUT046,1730.5134090032004
FDT57,OUT018,3203.081333892833
FDV24,OUT046,2331.6102511646995
FDI50,OUT019,536.9777042027686
FDS09,OUT035,786.1574908348609
NCC31,OUT027,4046.5292312548495
FDQ07,OUT019,533.4294693690487
FDC22,OUT017,3192.926048166309
FDZ56,OUT046,2851.23452841634
FDZ40,OUT019,138.69514906352535
FDS46,OUT027,3199.96199499815
DRD24,OUT045,2175.6129077836413
FDV45,OUT017,3068.71050187816
FDL26,OUT045,2636.1140870858785
FDA56,OUT018,1760.453934991008
FDN27,OUT046,2041.7256192888374
FDM20,OUT049,4117.418393307695
FDO16,OUT017,1437.0051093792817
FDL03,OUT035,3233.0852300304027
FDE58,OUT046,1995.3268680954943
FDI02,OUT027,3154.676741548585
NCC55,OUT019,113.80403417692683
FDR03,OUT018,2941.283088229771
FDB14,OUT017,1438.2925912083294
FDR45,OUT013,4327.533651396233
NCN07,OUT017,2143.5339401551178
FDM51,OUT019,255.98989915083075
FDT52,OUT027,5805.406820205848
FDL26,OUT046,2487.6970632341163
NCZ42,OUT046,3707.6331741097897
DRI47,OUT019,361.30912120891566
FDW40,OUT013,2361.7405157501616
FDN34,OUT046,2813.852479781859
FDS01,OUT035,3114.9833935471274
NCG55,OUT045,1859.0711955575978
FDC11,OUT035,1391.3606964972353
FDX35,OUT018,3103.3219567321917
NCB06,OUT046,2588.8192860229738
FDR09,OUT019,632.0517026847658
FDC53,OUT017,1682.9714837082106
FDY45,OUT013,4238.001454486072
FDA22,OUT010,384.8920787122001
FDE02,OUT035,1614.3940084357987
FDW21,OUT045,1669.236608721682
FDV34,OUT046,1287.910458756935
FDS59,OUT049,1801.3802259908157
NCW17,OUT017,2162.9455793959323
NCK54,OUT046,2039.6112677668207
FDG17,OUT019,579.6530958257244
FDG35,OUT017,2936.1340842595764
FDD08,OUT010,111.57695852732964
NCO07,OUT017,3909.687634900321
FDJ10,OUT010,306.6946353832975
FDW36,OUT017,1769.5727938277164
FDW21,OUT010,203.72342001266463
FDY19,OUT017,1922.0385274033958
DRE03,OUT013,665.6096405351589
NCC55,OUT049,649.5835893006831
FDH52,OUT010,151.53199820004562
FDO09,OUT017,4110.295366527491
FDU43,OUT045,3876.681638492508
FDX09,OUT010,406.02093766941175
FDH40,OUT019,221.79618047663342
FDW58,OUT017,1692.5200702738227
FDC47,OUT017,3824.9689480196107
NCR41,OUT035,1472.171107453097
DRG49,OUT035,4174.756930817655
FDC52,OUT027,4262.956874389341
FDY13,OUT046,1261.677567074256
FDY35,OUT013,649.90406154629
FDI35,OUT017,3080.1700099583527
NCU18,OUT049,2182.658752383515
FDY33,OUT018,2434.989296108094
FDC15,OUT027,4128.588884385275
FDU01,OUT049,3360.8432593250946
NCU42,OUT046,2890.471465427763
NCV29,OUT018,2674.765648237338
NCY30,OUT017,2992.0614877427265
FDQ46,OUT049,1713.0503228675805
FDG58,OUT027,4316.089100240959
FDK33,OUT017,3861.8141019588525
NCD07,OUT045,1749.4777709695697
NCX29,OUT027,3698.197385846232
NCT42,OUT013,2383.2259489117005
DRN59,OUT035,728.7494924833921
FDI44,OUT035,1331.0278824714958
FDA45,OUT049,2874.7540262939424
FDP31,OUT045,1097.7702619577067
FDY01,OUT046,1963.252891451478
FDT09,OUT018,1871.7408409647544
DRH03,OUT027,2641.5206249418534
FDA36,OUT018,2708.304243709503
NCF31,OUT017,2402.768496480172
FDG14,OUT049,2346.723146000918
FDG28,OUT027,5784.561954273132
FDU14,OUT049,4047.725811125131
FDY47,OUT019,305.02178636154144
FDI56,OUT049,1394.6773409028447
DRD01,OUT013,770.2472517196169
FDM22,OUT046,889.2209014194267
FDH33,OUT013,637.249931998862
DRZ24,OUT013,1935.6999382742342
NCQ38,OUT046,1732.3340488167917
FDO16,OUT027,2339.393824730778
FDU07,OUT027,3832.0347005223366
NCB07,OUT013,2960.403027257502
FDU48,OUT045,2029.102054181599
NCM43,OUT045,2837.5483640147872
FDR31,OUT010,315.76149280481366
DRK49,OUT018,482.27911576198875
NCI30,OUT010,585.3096132005237
DRD60,OUT017,3050.560769147394
NCG19,OUT046,3653.8219189806173
FDH12,OUT035,1681.8631047793701
FDM32,OUT035,1387.676650805356
FDM27,OUT035,2638.2878331519314
NCU53,OUT027,4395.982869389615
NCQ18,OUT046,1628.0378104408176
FDS10,OUT013,2977.581396284191
FDB33,OUT027,4090.7677130995125
FDI12,OUT013,1399.1350997440748
NCW42,OUT013,3588.0582051121078
NCC06,OUT018,1840.1139332371508
FDW02,OUT017,2075.7585895592265
NCD43,OUT017,1775.8427959749056
FDM57,OUT018,1191.019076448325
FDA58,OUT017,3962.3245552791645
FDK56,OUT046,2932.6882605227465
FDP52,OUT045,3967.915507415204
FDW20,OUT018,1751.8963870465345
FDS52,OUT049,1651.8406827229674
NCT29,OUT018,1740.1922983966836
NCL54,OUT013,3039.331792165049
FDC05,OUT045,3002.852832227209
FDF34,OUT035,3135.4593967001883
FDP03,OUT027,3403.7943923811426
FDD32,OUT010,170.49282930310306
FDZ10,OUT045,2007.4172683593508
FDZ40,OUT035,841.9207337125043
FDD51,OUT018,510.4234505446925
NCY30,OUT019,451.1513136204551
FDP58,OUT017,3755.4340454105673
FDV49,OUT017,4262.138326859713
FDY24,OUT019,135.24151286068235
NCO55,OUT017,1673.9072919927505
FDR13,OUT017,1938.6279820717828
FDS51,OUT017,973.9810139256595
FDP26,OUT045,1659.1392250439621
NCB54,OUT027,3353.1367696608277
FDF32,OUT017,3184.0034045852244
FDN31,OUT018,2760.014829390948
DRM48,OUT017,597.007406283922
FDN20,OUT049,2856.1375515757177
DRL01,OUT046,3816.236945060679
FDV56,OUT049,1757.5770056230135
DRH13,OUT027,2904.377171928467
FDA03,OUT017,2564.5767450990893
FDF47,OUT027,5849.488279493508
FDX32,OUT046,2358.673778025731
FDX57,OUT049,1572.1863356816748
NCA30,OUT045,2817.854933225641
FDO49,OUT013,676.197344222937
FDL04,OUT019,262.9414287462881
DRM48,OUT035,618.9803645898985
FDR16,OUT013,3436.9886664956803
NCC19,OUT018,2818.2900413940315
NCE42,OUT045,3880.8317524546437
FDY24,OUT017,864.9852421910612
FDH19,OUT049,2863.1384559360695
FDJ46,OUT013,2870.48155217048
FDN45,OUT010,585.558675508082
FDY08,OUT035,2281.385094204225
FDZ37,OUT035,1482.2145943440491
NCT30,OUT045,765.0103915307636
DRY23,OUT018,499.3597730887812
NCZ30,OUT018,1782.4620790429615
FDC44,OUT018,1597.4797866026688
FDB45,OUT035,1663.753631491062
FDY04,OUT013,2639.026721502762
FDM27,OUT046,2611.533781111446
FDZ43,OUT017,4209.970146838557
FDT39,OUT019,372.3673511943349
NCC06,OUT019,326.92970484318266
FDL15,OUT027,4006.2350897030633
FDL57,OUT017,4218.146759423524
FDU08,OUT046,1673.6852559363263
FDK40,OUT017,4179.6156950569075
FDQ12,OUT010,573.7394723131249
FDS48,OUT017,2490.9584393397968
FDP09,OUT045,3467.016419404739
FDW21,OUT049,1625.28998029087
FDY25,OUT035,3200.745749493067
DRE13,OUT017,1481.4661793860944
FDV43,OUT019,115.96933777958617
FDD22,OUT045,1659.4735325830281
FDM46,OUT019,253.36529942702947
NCO30,OUT010,495.3350982150405
FDM25,OUT046,2809.3600292203378
NCN41,OUT049,2148.6308831486585
FDU24,OUT045,1498.1453445729078
FDZ50,OUT046,3062.3885067941037
FDP45,OUT013,4287.537708384202
NCM54,OUT045,2020.9861090792026
FDW10,OUT019,400.4990726955387
FDP20,OUT017,2011.6450297552663
FDK32,OUT046,2435.1182993498405
FDN52,OUT049,1369.1017415965168
FDM58,OUT045,1755.3056865824287
FDZ46,OUT027,2977.0254003626387
NCA18,OUT018,1671.907892873525
FDD35,OUT046,2191.2051346731105
NCK31,OUT035,758.981703775995
FDI40,OUT027,2796.057277343385
FDT50,OUT019,264.5255654775599
NCT06,OUT046,2676.1174720516556
FDT31,OUT035,3066.5912815150737
FDT45,OUT049,871.9004984294381
FDT13,OUT045,2832.5879195608622
FDO50,OUT045,1356.6922483339515
NCU18,OUT010,341.8161834800218
NCR54,OUT049,3247.3113684348737
NCO18,OUT018,2678.5133243675045
FDU09,OUT045,826.013644693515
FDT13,OUT018,2753.4462580680724
FDE09,OUT046,1799.2054822331456
NCK53,OUT019,259.60795602165996
FDG45,OUT049,3773.278830804977
DRH15,OUT035,736.6303407541019
FDO21,OUT019,537.4850790867812
FDD14,OUT027,5162.364025618115
FDC09,OUT046,1768.3528320897842
FDH45,OUT027,1329.027854128069
FDV32,OUT046,1067.771118529083
FDG12,OUT035,1992.107114373086
FDS32,OUT013,2349.212506218402
NCL55,OUT018,3350.508123757741
DRE01,OUT035,4085.22390537843
DRE15,OUT049,1253.0988748875645
NCL42,OUT045,3961.4127379823576
FDP31,OUT013,939.7196513781985
FDN33,OUT018,1312.3154124756238
FDZ59,OUT046,2726.2647688081024
FDE45,OUT010,440.41069571633227
FDJ07,OUT013,1913.3078230355627
FDQ45,OUT018,2830.8153143415166
FDM33,OUT027,5802.13879101692
FDO15,OUT010,167.84943370502654
FDM46,OUT013,1478.1899691970848
FDR03,OUT045,3445.893385047156
FDY49,OUT018,2532.1962612990324
FDQ60,OUT045,1925.2857395436681
FDW10,OUT049,2813.2077057226606
FDO51,OUT049,725.2233557549806
FDJ40,OUT018,1406.7131157586973
FDS20,OUT018,2629.8917167427808
FDU45,OUT013,1843.9369427790853
FDV02,OUT035,2954.1116663719495
FDN09,OUT046,3739.8350130325002
NCM55,OUT027,5242.48194595882
FDN23,OUT018,2154.881151737273
FDY31,OUT010,364.0753555937574
FDW03,OUT010,222.87294850410413
FDD14,OUT046,2764.235883350103
FDV23,OUT017,2000.4094370249948
DRI03,OUT045,2733.2686293828488
FDN13,OUT035,1604.027856479718
FDF45,OUT027,1706.7002435607997
FDU46,OUT035,1459.270026949102
FDB57,OUT049,3802.3116624092195
FDV12,OUT049,1624.8693924481445
FDQ58,OUT013,2383.732983361633
NCA18,OUT017,1778.9011317926029
FDH52,OUT049,935.8740428094729
FDM24,OUT018,2283.2337591439486
NCP43,OUT027,5046.255109839214
NCO18,OUT019,433.17033002061396
FDM32,OUT017,1358.8967036284466
NCL07,OUT017,608.6183894643832
FDK03,OUT013,4307.7021394253925
FDP59,OUT017,1679.114637979832
FDQ24,OUT049,4065.4646775101173
FDQ16,OUT018,1433.5226804776883
FDU44,OUT013,2584.7363789101396
FDH28,OUT010,111.95201393542882
FDV28,OUT019,111.134776129935
FDM22,OUT045,845.9297120516226
FDR56,OUT046,3001.1752190779325
FDV39,OUT049,3194.3028932638354
FDU37,OUT019,219.85597001021782
FDQ11,OUT010,575.1925423576487
FDX02,OUT045,3651.3862188107223
NCS42,OUT018,1335.3125453439484
FDY57,OUT027,2707.7663943752636
FDB21,OUT049,3967.005399858423
FDE28,OUT017,4057.063845076531
FDQ55,OUT017,1965.2340474428963
FDA48,OUT049,3685.9926896103607
FDZ19,OUT045,2541.6114855346773
NCC43,OUT045,4115.811731155205
NCV18,OUT046,1425.4663601565244
NCA42,OUT018,2393.370051831844
FDY45,OUT046,3774.6739884343037
NCC30,OUT045,2665.382028496186
FDM57,OUT013,1373.9792917461527
FDL09,OUT010,386.81190299905836
FDB09,OUT027,3205.4607783451047
FDT44,OUT035,1950.77218612482
NCT06,OUT027,4319.202781182076
FDX26,OUT049,3207.1399071095143
FDK32,OUT013,2483.6089635544386
DRA12,OUT046,2156.9991244083412
FDO46,OUT010,495.6407140617295
FDE52,OUT013,1383.0195506528542
NCH42,OUT045,3791.9248603636534
FDV08,OUT035,692.9929356068976
FDB47,OUT018,3064.6698823866027
FDC28,OUT010,250.69507482601617
FDD22,OUT046,1802.1244153705723
FDS07,OUT027,3045.1922742395127
DRI13,OUT045,3449.586821618949
FDG32,OUT018,3187.7429572269243
FDU14,OUT017,4155.016806116905
FDD28,OUT019,155.97757128421398
NCP41,OUT017,1674.0807447943253
FDS08,OUT049,2865.8414094594395
FDX47,OUT045,2573.863037726118
FDC53,OUT019,267.43548299552714
FDQ19,OUT035,4192.577779353627
FDL14,OUT045,2513.1472434838456
FDM33,OUT019,534.2200520503044
FDA51,OUT045,1897.1058325795093
FDZ27,OUT018,650.988778627157
FDT04,OUT046,684.3651598192498
DRC13,OUT049,2168.933406072527
FDR16,OUT027,5536.57180443688
FDQ03,OUT027,5807.979241270082
FDE38,OUT035,2825.8677673046004
DRH23,OUT027,1576.0523955160693
FDT11,OUT019,512.3131582247366
FDD09,OUT035,3147.3600221966403
FDR40,OUT045,1373.2195714677503
FDX07,OUT017,3285.1853852170207
FDR07,OUT035,1552.022221608505
FDA51,OUT017,1954.4950087338066
FDT59,OUT019,577.6843655094751
FDF20,OUT017,3117.2892714121135
FDR13,OUT045,1918.4732406507742
FDY26,OUT049,3888.103272521774
FDW04,OUT017,2055.3242823575815
FDK52,OUT017,3801.6716094410167
FDN60,OUT049,2753.11782729731
FDM09,OUT019,416.4670883214751
FDP46,OUT049,1363.8387231684442
FDB50,OUT019,226.9327753666768
NCQ29,OUT049,4105.481330130172
FDP16,OUT027,6055.713123606967
FDX33,OUT018,2479.080571024759
FDP07,OUT010,520.5450204535776
FDN22,OUT046,3785.4473646259844
FDF39,OUT049,4169.5031642523645
FDS21,OUT017,952.4640008952395
NCM42,OUT013,1629.9574406928323
FDK50,OUT019,405.72512201073386
DRF13,OUT027,3756.44012281631
FDH35,OUT018,2402.1979953451005
FDP60,OUT018,1407.2511835688979
DRJ49,OUT027,3400.5716967525987
NCT42,OUT019,364.79543807482355
FDE38,OUT049,2822.6945577953093
FDI04,OUT049,3212.1526430700997
NCH54,OUT045,2662.215982207451
FDT56,OUT049,900.5318730549504
DRD15,OUT018,3136.559671244358
FDV58,OUT013,2918.1070794760267
FDP21,OUT049,3471.8707943822355
FDH05,OUT013,3891.945650152007
FDR10,OUT027,4226.783936642394
NCP06,OUT045,2432.866382018262
FDF33,OUT049,1625.620593386122
DRK37,OUT013,3232.823846423499
DRH49,OUT045,1329.0487205003146
FDT58,OUT013,2717.0948446641864
FDD41,OUT018,1447.339109729469
FDP40,OUT018,1487.5892687186279
FDM51,OUT027,2801.9007298761276
FDO45,OUT010,178.57208421574475
FDW33,OUT010,242.64012313126358
FDY24,OUT045,831.6345512431667
FDB10,OUT010,579.2712188228637
FDM40,OUT035,2256.701365140582
NCI06,OUT017,2994.443751861539
FDW12,OUT019,334.5831524782332
FDX48,OUT027,4308.456542179335
NCW05,OUT027,2911.7107519310002
FDX27,OUT017,1532.2219854585742
DRM37,OUT045,2863.603333087767
FDA38,OUT045,4029.154932522187
FDR36,OUT046,683.1722859655197
FDZ45,OUT046,2960.031017917764
FDG05,OUT017,2638.325477302192
FDK28,OUT013,4396.052944779505
FDV47,OUT045,1355.6172335781903
FDN21,OUT045,2717.823142532409
FDP20,OUT027,3281.435818605989
FDI35,OUT045,2766.7763280223094
DRY23,OUT013,634.2923161627998
FDA56,OUT017,2047.373128225077
FDB09,OUT013,2023.6745029874119
NCO26,OUT027,3038.886485859477
FDQ49,OUT018,2363.5979996851256
FDI52,OUT027,3154.6955035843607
FDZ44,OUT027,3046.447235888627
FDZ09,OUT018,2450.164216003242
FDY03,OUT049,1852.7035540731417
NCG42,OUT017,2080.426124041207
DRI13,OUT027,5840.578421993206
FDQ32,OUT013,2108.1291345360805
FDW16,OUT035,1428.2214055913466
FDU27,OUT046,774.6280012601491
FDR28,OUT010,384.8333883269468
FDQ49,OUT010,356.733635043445
FDS37,OUT046,1959.099215869135
FDW26,OUT018,3083.6148700792214
FDX12,OUT018,3237.5477497589304
NCP06,OUT013,2418.712498443748
FDW45,OUT010,362.4291901846282
NCN30,OUT049,1473.0058852245725
FDN24,OUT049,873.7187031296017
NCL41,OUT027,1154.2701300919623
FDR02,OUT019,269.7761874899339
FDD09,OUT010,469.7666319193538
FDS33,OUT010,174.37640996183407
FDU22,OUT045,1959.4421238535451
FDI53,OUT013,2718.706874325525
DRH01,OUT049,2899.449864125611
FDX32,OUT013,2408.6916689308878
NCP30,OUT018,478.6359088363323
FDB60,OUT045,2810.461154558883
FDB14,OUT049,1440.001361229399
NCP02,OUT035,865.2323825354746
FDJ10,OUT017,2329.6237883059307
FDG34,OUT046,1851.637867963931
NCB18,OUT017,1352.263321974591
FDM16,OUT049,1257.0117596301936
FDW25,OUT018,1251.0456447756117
FDB35,OUT010,193.34376261249807
DRN11,OUT013,2375.741602024601
FDF41,OUT019,622.705641040788
FDH16,OUT045,1422.4249223901468
NCQ50,OUT018,3028.8130525477695
DRH23,OUT018,807.8396243559529
DRJ37,OUT013,2404.6372954795133
DRJ24,OUT027,5162.864654376845
FDY16,OUT035,3296.790536399156
FDQ27,OUT045,1794.6998655617772
FDZ33,OUT045,2506.1097573071456
FDF29,OUT045,2195.9295737724988
FDA08,OUT049,2809.7232354918174
FDG31,OUT046,1063.3088254208617
FDE34,OUT019,464.76149148014287
NCR30,OUT027,2043.6793254276354
FDV33,OUT035,4349.638086455789
DRZ24,OUT018,1770.6850184588109
NCL54,OUT035,2870.3308465607865
FDR12,OUT049,2982.3766672198717
NCC54,OUT046,3744.994269793903
DRN59,OUT013,654.8030534069716
FDX50,OUT019,266.09917692894646
FDV31,OUT027,4960.867197461554
NCA29,OUT027,4726.577365516993
FDW60,OUT049,3050.9237874343194
FDX08,OUT017,3107.143434038479
DRD49,OUT013,4015.6687590023985
FDD33,OUT046,3644.8140508693173
FDW35,OUT013,625.0184865876761
FDJ36,OUT017,1733.8976077149146
FDV51,OUT035,3060.253454180896
FDW36,OUT046,1703.2316575667512
FDH35,OUT046,2664.175993924831
NCS30,OUT027,3391.4163271636016
FDN49,OUT017,629.9697894521133
FDL08,OUT018,3279.2903568448896
FDI09,OUT013,3911.638925447505
FDP19,OUT018,1827.5580929790965
FDU21,OUT010,109.9465909036466
NCP41,OUT045,1625.580042846338
FDY10,OUT013,1763.773453485593
FDP12,OUT018,463.59822239701845
NCN26,OUT049,2000.9544468094841
FDK44,OUT013,2922.636040889889
FDC28,OUT049,1621.1580459879697
FDJ41,OUT027,6073.044159143829
NCT29,OUT035,1959.879000812791
NCH42,OUT019,537.488870392281
FDU60,OUT018,2475.743646019572
FDS02,OUT045,3097.819363574184
FDC51,OUT046,2197.4452090174777
FDU03,OUT013,3200.29840992645
FDX39,OUT045,3648.494300457135
NCY05,OUT010,113.95206956653281
NCL06,OUT027,6022.229324610092
FDD32,OUT035,1333.9546418723048
NCN41,OUT045,1967.6771938035326
NCX53,OUT049,2209.5481164451644
FDU57,OUT019,340.9641310068995
FDQ23,OUT046,1784.7374552140193
FDQ52,OUT045,4026.3434401800805
FDC14,OUT045,639.2009268871109
FDY09,OUT035,3116.750942981601
FDQ28,OUT045,2691.667868314748
FDV25,OUT046,3520.006537725405
FDJ07,OUT035,1877.9035163253086
DRB25,OUT049,1622.6188110534315
FDK52,OUT019,540.0133264132338
FDY52,OUT027,1747.7781727792205
FDB28,OUT046,2898.621135276964
FDT36,OUT035,604.2787713628959
FDV25,OUT017,3870.9612058610537
NCN07,OUT027,3360.7239728393815
FDC57,OUT017,3184.2077463789283
FDQ03,OUT018,3256.1572738772543
FDU23,OUT017,2924.5136662441714
NCX41,OUT035,3720.048828247335
NCD06,OUT035,750.4844949735134
FDW08,OUT045,1599.0505024435624
NCU29,OUT017,2343.425055699737
NCE06,OUT013,2451.2893236369496
FDV52,OUT010,254.69635607900872
FDB02,OUT017,2942.9913547151623
NCR18,OUT045,677.7982644923155
FDK16,OUT049,1486.4829959929307
NCQ29,OUT010,629.8361457196028
FDZ01,OUT019,255.71720743930976
FDW27,OUT035,2570.4353610862463
FDD17,OUT018,3161.0720326081605
FDW39,OUT013,2883.8939186007838
DRH59,OUT045,1261.19366762922
FDS52,OUT013,1588.0641615541056
FDU40,OUT027,5421.309249331411
NCF54,OUT013,2789.9573669937804
FDH46,OUT045,1739.4870007377135
NCP14,OUT049,1651.3278602272537
FDH50,OUT049,3346.0865519476165
DRF15,OUT010,390.32229069631
FDV27,OUT027,2484.759553795184
NCJ06,OUT049,2145.3920383077702
FDN02,OUT018,3087.105196720777
FDQ51,OUT049,748.7872542271997
FDQ07,OUT017,3981.322206326058
FDS45,OUT049,1828.1415603525543
NCJ06,OUT045,2037.665420424745
FDD36,OUT035,1961.4820438684435
FDY25,OUT045,2800.001258795138
FDU52,OUT046,2365.3001818069097
DRK47,OUT017,3862.2031252491593
NCL30,OUT017,2027.6765339616372
FDN22,OUT035,4098.312310804825
NCF30,OUT027,3259.4575785630486
FDK03,OUT035,4340.2683467459565
FDT45,OUT017,893.4380761564588
NCC54,OUT027,6019.577788850173
FDP08,OUT018,2889.771830537984
