Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL01,OUT046,1802.9714067209281
FDV56,OUT049,2994.9463317582286
DRH13,OUT027,2697.8056293571217
FDA03,OUT017,5331.126539435966
FDF47,OUT027,2452.60551531505
FDX32,OUT046,1650.6140822635346
FDX57,OUT049,2879.159344085702
NCA30,OUT045,812.5541112723732
FDO49,OUT013,271.30228934304375
FDL04,OUT019,692.8263600242634
DRM48,OUT035,3335.3684664712987
FDR16,OUT013,2903.9680885948437
NCC19,OUT018,3602.825830230684
NCE42,OUT045,876.7562915107833
FDY24,OUT017,2899.9170819877413
FDH19,OUT049,2927.1611582655787
FDJ46,OUT013,587.3096568271651
FDN45,OUT010,2338.3799141626737
FDY08,OUT035,1485.018393043465
FDZ37,OUT035,752.3000726622995
NCT30,OUT045,574.5922000748008
DRY23,OUT018,1760.3643206828701
NCZ30,OUT018,1452.6579109879278
FDC44,OUT018,1659.0169345410875
FDB45,OUT035,2651.741333608352
FDY04,OUT013,2588.377118927755
FDM27,OUT046,4155.890797354886
FDZ43,OUT017,416.69118722219383
FDT39,OUT019,314.119276276389
NCC06,OUT019,3716.2668109571455
FDL15,OUT027,4341.845946951725
FDL57,OUT017,1681.7405242918735
FDU08,OUT046,4193.064869547817
FDK40,OUT017,590.8362753135397
FDQ12,OUT010,2550.035240594608
FDS48,OUT017,3441.1223846546072
FDP09,OUT045,1716.7225282534605
FDW21,OUT049,3205.575195432604
FDY25,OUT035,1490.6473314353643
DRE13,OUT017,117.59234625212274
FDV43,OUT019,1728.159574795185
FDD22,OUT045,243.980800514066
FDM46,OUT019,458.46243295910404
NCO30,OUT010,2889.991433024508
FDM25,OUT046,2189.6213642851067
NCN41,OUT049,1432.1234672787034
FDU24,OUT045,2952.7339268704095
FDZ50,OUT046,4174.023241614349
FDP45,OUT013,1814.316772349976
NCM54,OUT045,435.58819270994024
FDW10,OUT019,2090.4446669128306
FDP20,OUT017,2487.863634796982
FDK32,OUT046,1301.4857250524926
FDN52,OUT049,1743.1119439846607
FDM58,OUT045,3124.1426912618767
FDZ46,OUT027,1603.1683766024519
NCA18,OUT018,2097.793379449568
FDD35,OUT046,740.1604796731949
NCK31,OUT035,2775.2519922022493
FDI40,OUT027,264.9195167085411
FDT50,OUT019,2503.8173959371607
NCT06,OUT046,3039.485252808552
FDT31,OUT035,874.7619970805583
FDT45,OUT049,2749.2119261141115
FDT13,OUT045,1386.4317060939543
FDO50,OUT045,341.6836107664429
NCU18,OUT010,3152.547984013926
NCR54,OUT049,2576.6192227369834
NCO18,OUT018,869.9776526911437
FDU09,OUT045,2737.2278611391284
FDT13,OUT018,1892.8733200170805
FDE09,OUT046,264.42204607409
NCK53,OUT019,3729.429288463746
FDG45,OUT049,759.0844245264809
DRH15,OUT035,533.1237333331217
FDO21,OUT019,4932.378447236176
FDD14,OUT027,1778.5487806989265
FDC09,OUT046,1287.5562185928509
FDH45,OUT027,1125.569732884554
FDV32,OUT046,2189.9251689583243
FDG12,OUT035,2407.5461809022345
FDS32,OUT013,3341.454068211488
NCL55,OUT018,3764.34585971415
DRE01,OUT035,1247.5655870438268
DRE15,OUT049,3726.6897559440317
NCL42,OUT045,937.3929651530794
FDP31,OUT013,1332.3404425063366
FDN33,OUT018,2732.599605750916
FDZ59,OUT046,418.71985354324096
FDE45,OUT010,1692.9226794446274
FDJ07,OUT013,2656.183782498774
FDQ45,OUT018,5303.037062311125
FDM33,OUT027,174.4576473101558
FDO15,OUT010,1447.282440322634
FDM46,OUT013,3578.3625714880864
FDR03,OUT045,2494.433853885737
FDY49,OUT018,1875.6802018723438
FDQ60,OUT045,2932.0190032938094
FDW10,OUT049,805.1109487917033
FDO51,OUT049,1471.545568289393
FDJ40,OUT018,2514.1991800563674
FDS20,OUT018,1834.4971973952138
FDU45,OUT013,3011.59699419989
FDV02,OUT035,3652.7271381738037
FDN09,OUT046,5065.173213282822
NCM55,OUT027,2036.2976299715194
FDN23,OUT018,345.25688057715934
FDY31,OUT010,253.50581698400774
FDW03,OUT010,2703.121407558555
FDD14,OUT046,2015.5504710049706
FDV23,OUT017,2796.381249076992
DRI03,OUT045,1549.918322503369
FDN13,OUT035,1763.5475995924605
FDF45,OUT027,1464.186911993986
FDU46,OUT035,3684.8749582775863
FDB57,OUT049,1684.75907407284
FDV12,OUT049,2443.695468616689
FDQ58,OUT013,1794.4229115869382
NCA18,OUT017,983.0466560773003
FDH52,OUT049,2169.3322899588898
FDM24,OUT018,4925.76668988746
NCP43,OUT027,489.58604876131665
NCO18,OUT019,1513.177689373811
FDM32,OUT017,647.5551987601324
NCL07,OUT017,4202.437476795138
FDK03,OUT013,1693.6922181387736
FDP59,OUT017,3832.496480137124
FDQ24,OUT049,1399.3052968784607
FDQ16,OUT018,2553.2855240134177
FDU44,OUT013,128.49619465402867
FDH28,OUT010,122.62802415970489
FDV28,OUT019,892.4237473538888
FDM22,OUT045,3259.0966158519423
FDR56,OUT046,3319.8052071371703
FDV39,OUT049,232.87985574998245
FDU37,OUT019,648.2436973298911
FDQ11,OUT010,3572.0526271063163
FDX02,OUT045,1329.07269090711
NCS42,OUT018,2676.9135368002107
FDY57,OUT027,3839.1917405613394
FDB21,OUT049,3909.164054454774
FDE28,OUT017,1955.1847702354921
FDQ55,OUT017,3561.5348198788256
FDA48,OUT049,2766.7546087327773
FDZ19,OUT045,3725.0550726587035
NCC43,OUT045,1330.8496511962335
NCV18,OUT046,2421.357649115011
NCA42,OUT018,3776.0220818537987
FDY45,OUT046,2795.803550146568
NCC30,OUT045,1349.642497231004
FDM57,OUT013,434.74978309423693
FDL09,OUT010,3510.5011838303485
FDB09,OUT027,1914.5167077936528
FDT44,OUT035,4298.813380563095
NCT06,OUT027,3278.7843390718294
FDX26,OUT049,2586.076237292297
FDK32,OUT013,2150.4067785870434
DRA12,OUT046,512.4163316622404
FDO46,OUT010,1401.5511358263598
FDE52,OUT013,3428.250316303965
NCH42,OUT045,740.4507002597778
FDV08,OUT035,3170.191900028063
FDB47,OUT018,238.2598916853406
FDC28,OUT010,1696.1125794029206
FDD22,OUT046,3219.05215491836
FDS07,OUT027,3438.4561308127018
DRI13,OUT045,3324.609604173492
FDG32,OUT018,4206.40038572226
FDU14,OUT017,177.4539884997315
FDD28,OUT019,1760.7930570775916
NCP41,OUT017,3015.2273487476596
FDS08,OUT049,2521.3664174625346
FDX47,OUT045,273.0432217707325
FDC53,OUT019,4277.286220307867
FDQ19,OUT035,2459.4989403536265
FDL14,OUT045,585.4597381673464
FDM33,OUT019,1808.6928482024116
FDA51,OUT045,712.5131040063668
FDZ27,OUT018,709.919433606103
FDT04,OUT046,2097.514926441217
DRC13,OUT049,5272.1119351758525
FDR16,OUT027,5973.155534003467
FDQ03,OUT027,2819.565937945517
FDE38,OUT035,1637.9837094660238
DRH23,OUT027,515.3562582649723
FDT11,OUT019,3195.563761104404
FDD09,OUT035,1260.876232538403
FDR40,OUT045,3305.8790585366332
FDX07,OUT017,1622.4997050733834
FDR07,OUT035,1902.4120558133864
FDA51,OUT017,564.4795554636964
FDT59,OUT019,3301.1950579761046
FDF20,OUT017,1886.602636799701
FDR13,OUT045,3685.119019045611
FDY26,OUT049,2185.4002720947324
FDW04,OUT017,3593.066611386399
FDK52,OUT017,2664.3290232697573
FDN60,OUT049,413.90650688549897
FDM09,OUT019,1391.198137192851
FDP46,OUT049,216.08000425498957
FDB50,OUT019,3920.340133132818
NCQ29,OUT049,6128.3892723012805
FDP16,OUT027,2397.6945390399483
FDX33,OUT018,494.7366268817113
FDP07,OUT010,3722.321518301767
FDN22,OUT046,3916.311769650791
FDF39,OUT049,1023.1507607329441
FDS21,OUT017,1619.3190647007566
NCM42,OUT013,436.41912365015645
FDK50,OUT019,3714.714180597474
DRF13,OUT027,2191.0699566902877
FDH35,OUT018,1375.7922371068487
FDP60,OUT018,3635.2164853622253
DRJ49,OUT027,356.72180068388684
NCT42,OUT019,2755.0867238407973
FDE38,OUT049,3434.858951438064
FDI04,OUT049,2642.875919833116
NCH54,OUT045,953.181681851199
FDT56,OUT049,3177.0120761950657
DRD15,OUT018,3104.3354578655726
FDV58,OUT013,3480.6063448703867
FDP21,OUT049,3725.0495227393376
FDH05,OUT013,4332.30194434839
FDR10,OUT027,2369.495878454888
NCP06,OUT045,1674.317909065755
FDF33,OUT049,3194.6254062192875
DRK37,OUT013,1371.4288438549231
DRH49,OUT045,2722.1081046350155
FDT58,OUT013,1457.2281689491585
FDD41,OUT018,1512.961649934261
FDP40,OUT018,2855.850379627931
FDM51,OUT027,186.8602845928573
FDO45,OUT010,222.7790609318553
FDW33,OUT010,842.5296107798223
FDY24,OUT045,613.9065938784287
FDB10,OUT010,2380.788469017304
FDM40,OUT035,3309.8816513415168
NCI06,OUT017,339.0058037567391
FDW12,OUT019,4176.6697496212
FDX48,OUT027,2944.9415573997935
NCW05,OUT027,1569.8441730359245
FDX27,OUT017,2946.673818485819
DRM37,OUT045,3915.1300817248407
FDA38,OUT045,767.8092187993556
FDR36,OUT046,3053.327374104097
FDZ45,OUT046,2644.6294184977783
FDG05,OUT017,4576.095406260675
FDK28,OUT013,1359.4470366732653
FDV47,OUT045,2812.09263200237
FDN21,OUT045,3605.5710895262177
FDP20,OUT027,2822.761502109368
FDI35,OUT045,718.4534270756554
DRY23,OUT013,2143.0127631842183
FDA56,OUT017,2009.212499259119
FDB09,OUT013,3243.2761813417137
NCO26,OUT027,2303.358645257343
FDQ49,OUT018,3328.3870240046886
FDI52,OUT027,3271.060632861701
FDZ44,OUT027,2137.171394313553
FDZ09,OUT018,1843.6042948037089
FDY03,OUT049,2144.143567519478
NCG42,OUT017,5657.944294068729
DRI13,OUT027,2049.6497459330667
FDQ32,OUT013,1511.4769115593544
FDW16,OUT035,793.7490413556907
FDU27,OUT046,421.8506803703994
FDR28,OUT010,403.5715915461344
FDQ49,OUT010,2002.2969754459027
FDS37,OUT046,3137.5891419479995
FDW26,OUT018,3200.5805822815046
FDX12,OUT018,2515.858263192072
NCP06,OUT013,351.71223486792866
FDW45,OUT010,1491.1319237377818
NCN30,OUT049,845.1447260094435
FDN24,OUT049,1082.5055957416932
NCL41,OUT027,281.4821521587564
FDR02,OUT019,437.4428978805655
FDD09,OUT010,189.91073829014712
FDS33,OUT010,1832.7760674406995
FDU22,OUT045,2569.1540864358394
FDI53,OUT013,2948.044373300559
DRH01,OUT049,2499.880801917777
FDX32,OUT013,562.0646546314512
NCP30,OUT018,2814.973935531116
FDB60,OUT045,1426.2886197276987
FDB14,OUT049,950.3171021538946
NCP02,OUT035,2344.7272152298997
FDJ10,OUT017,1915.9158010737574
FDG34,OUT046,1397.5605200011873
NCB18,OUT017,1198.7648006493012
FDM16,OUT049,1209.8275458209107
FDW25,OUT018,197.11280549872077
FDB35,OUT010,2304.9687899905994
DRN11,OUT013,602.2431626845338
FDF41,OUT019,1359.1928741605182
FDH16,OUT045,3075.1585324183957
NCQ50,OUT018,750.1942414971573
DRH23,OUT018,2370.2644698753825
DRJ37,OUT013,5025.143217049174
DRJ24,OUT027,3197.632943828788
FDY16,OUT035,1690.1727988493979
FDQ27,OUT045,2351.269789066364
FDZ33,OUT045,2243.1606126599704
FDF29,OUT045,2971.88177119263
FDA08,OUT049,1087.696091870695
FDG31,OUT046,458.1541515473323
FDE34,OUT019,2076.133684161914
NCR30,OUT027,4260.292082661697
FDV33,OUT035,1649.2812943534166
DRZ24,OUT018,3011.887458671485
NCL54,OUT035,3029.9965295545453
FDR12,OUT049,3603.5057893412095
NCC54,OUT046,701.4119755255253
DRN59,OUT013,285.65264495332946
FDX50,OUT019,4854.987672873514
FDV31,OUT027,4770.96885321286
NCA29,OUT027,3172.428511004521
FDW60,OUT049,3319.52622032863
FDX08,OUT017,3812.951450293379
DRD49,OUT013,3313.3229732126124
FDD33,OUT046,715.0508427382651
FDW35,OUT013,1693.4253547866892
FDJ36,OUT017,3146.872851546084
FDV51,OUT035,1661.3895406400597
FDW36,OUT046,2522.504191628934
FDH35,OUT046,3556.2232878001723
NCS30,OUT027,651.0965392760119
FDN49,OUT017,3206.250928162167
FDL08,OUT018,3641.7646535897466
FDI09,OUT013,1749.4541704982469
FDP19,OUT018,132.92160710714262
FDU21,OUT010,1641.3746610434753
NCP41,OUT045,1735.7619352686231
FDY10,OUT013,529.9765575901852
FDP12,OUT018,1933.8966363763896
NCN26,OUT049,2914.4181009477174
FDK44,OUT013,1703.7759349608737
FDC28,OUT049,6166.468956906553
FDJ41,OUT027,2022.9789693492366
NCT29,OUT035,564.3349817897921
NCH42,OUT019,2450.0006370844535
FDU60,OUT018,3209.176670407161
FDS02,OUT045,2141.250062628688
FDC51,OUT046,2982.4620692745148
FDU03,OUT013,3718.1397375096044
FDX39,OUT045,133.79051595182446
NCY05,OUT010,6079.613423930701
NCL06,OUT027,1292.2937207137352
FDD32,OUT035,1868.4686450327315
NCN41,OUT045,2496.5580608981145
NCX53,OUT049,337.0020353277446
FDU57,OUT019,1720.0846948437954
FDQ23,OUT046,3745.718796575814
FDQ52,OUT045,684.9395272913699
FDC14,OUT045,3194.3553858952573
FDY09,OUT035,2641.935025306032
FDQ28,OUT045,3586.425360406367
FDV25,OUT046,1985.6194480561508
FDJ07,OUT035,1640.8491373772063
DRB25,OUT049,592.4432663959988
FDK52,OUT019,1800.7639361037873
FDY52,OUT027,3135.0599888163215
FDB28,OUT046,671.8289964173288
FDT36,OUT035,3581.6445642058425
FDV25,OUT017,3582.37673889399
NCN07,OUT027,3271.0230704573796
FDC57,OUT017,3095.924772010908
FDQ03,OUT018,3020.013132328559
FDU23,OUT017,3810.352617628342
NCX41,OUT035,740.936707939747
NCD06,OUT035,1654.039507202136
FDW08,OUT045,2367.8733726815526
NCU29,OUT017,2552.598227634036
NCE06,OUT013,263.0581871452391
FDV52,OUT010,3010.6678750129995
FDB02,OUT017,713.3515838596354
NCR18,OUT045,1438.627722855052
FDK16,OUT049,677.8888516571516
NCQ29,OUT010,274.40138432453637
FDZ01,OUT019,2443.170118219956
FDW27,OUT035,3235.9728048473785
FDD17,OUT018,2673.8516580461005
FDW39,OUT013,1245.1197063578297
DRH59,OUT045,1496.2513904775121
FDS52,OUT013,5092.298357322666
FDU40,OUT027,2890.1839557841163
NCF54,OUT013,1677.1762030472432
FDH46,OUT045,1496.9689929434687
NCP14,OUT049,3255.382286791006
FDH50,OUT049,385.4178475461573
DRF15,OUT010,2512.1281904182815
FDV27,OUT027,2111.5492026267516
NCJ06,OUT049,3091.261273981436
FDN02,OUT018,879.0728301178843
FDQ51,OUT049,3989.502548554919
FDQ07,OUT017,1724.920776445025
FDS45,OUT049,1882.3140860160636
NCJ06,OUT045,1953.3480588966536
FDD36,OUT035,2791.512966968433
FDY25,OUT045,2261.0377097781698
FDU52,OUT046,3494.9837898130027
DRK47,OUT017,2068.5820898891243
NCL30,OUT017,4031.450013301021
FDN22,OUT035,3420.5065894890686
NCF30,OUT027,4252.375506691212
FDK03,OUT035,894.3665987351612
FDT45,OUT017,5760.384242456552
NCC54,OUT027,2833.7468249458143
FDP08,OUT018,2782.202534458898
