Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ36,OUT027,4986.63299508553
FDK27,OUT045,1900.6062825088673
FDW23,OUT018,508.42658038695004
FDM14,OUT018,1485.3554840686222
FDM14,OUT013,1723.8373932881632
FDW60,OUT018,2670.570264538236
FDE21,OUT013,1895.517693907641
NCM42,OUT035,1685.932791309501
FDY59,OUT010,210.4516377185024
DRI49,OUT049,1295.9070968367507
FDT28,OUT019,337.42589330680863
FDQ22,OUT018,490.31696310661096
FDR60,OUT049,1220.5666214230616
FDC50,OUT019,255.13163326103822
FDV24,OUT013,2360.0958962902755
DRF48,OUT010,441.57941520639076
FDQ47,OUT046,649.2235015175579
DRN36,OUT049,1519.4879847549214
NCY06,OUT035,1993.0613661818068
FDE52,OUT035,1419.782746157671
NCB54,OUT045,1876.7726218832242
NCF31,OUT035,2459.007107701552
FDJ08,OUT027,5151.183499505237
NCC07,OUT017,1628.0388685901305
NCD19,OUT027,1543.0482473294317
FDL46,OUT049,2018.853168289904
FDM20,OUT045,3965.9081024605944
NCI06,OUT010,414.16715981862785
DRM11,OUT035,4139.816127536032
NCH07,OUT018,2284.2928993968912
FDS23,OUT013,2067.9599842821744
FDO49,OUT018,657.7489714089415
FDS35,OUT049,1034.9424858943587
DRK39,OUT045,1427.6850315686484
DRI39,OUT049,911.6773015471126
FDV04,OUT017,2469.361950538474
NCN14,OUT035,3049.779318889295
FDH08,OUT013,4001.9338452933207
FDS20,OUT046,3033.7096120682404
FDV40,OUT049,1181.7579670010896
FDZ48,OUT010,240.70931698373832
FDS24,OUT027,2451.099524173268
FDK44,OUT049,2826.4318191625894
FDS48,OUT045,2490.352995766922
FDK26,OUT010,506.25478494307424
FDD23,OUT045,3166.799524190349
NCH54,OUT017,2657.9152029536845
NCP14,OUT010,247.1303381890653
FDM60,OUT010,105.51102400043453
FDV24,OUT017,2393.7375161117034
FDH08,OUT018,3174.3196315222144
FDS12,OUT027,3304.338184499202
FDR39,OUT027,5026.732209814215
FDP12,OUT027,1261.3033340352044
DRF60,OUT027,5958.825783217587
FDC09,OUT035,1740.2038462718829
FDF50,OUT018,2963.2649019205605
FDG28,OUT035,4207.075293785538
NCE19,OUT017,860.4709985885037
NCM53,OUT010,240.64087796170043
NCN18,OUT049,1720.2992921470877
FDF32,OUT035,3226.5233115961346
FDF11,OUT013,4062.1796262364724
DRI59,OUT049,3851.5266866614165
NCG54,OUT035,2874.5002116984506
FDM44,OUT046,1692.3758340427169
FDT57,OUT018,3197.989969943187
FDV24,OUT046,2316.5103593043723
FDI50,OUT019,543.8029768517674
FDS09,OUT035,792.3333918678271
NCC31,OUT027,3906.0949737909664
FDQ07,OUT019,555.8283517145829
FDC22,OUT017,3257.5389746933106
FDZ56,OUT046,2742.282680670724
FDZ40,OUT019,152.46659229554479
FDS46,OUT027,3151.7095502820503
DRD24,OUT045,2118.0032563610885
FDV45,OUT017,3165.6215337426884
FDL26,OUT045,2651.8171536713267
FDA56,OUT018,1838.7493412629829
FDN27,OUT046,2009.107118960335
FDM20,OUT049,4265.818056751788
FDO16,OUT017,1461.9664231744819
FDL03,OUT035,3132.78769611496
FDE58,OUT046,1962.9253921005372
FDI02,OUT027,3078.7290375591697
NCC55,OUT019,103.47205427824382
FDR03,OUT018,2868.6519553170215
FDB14,OUT017,1473.9372628387757
FDR45,OUT013,4228.744742049966
NCN07,OUT017,2184.2440328753423
FDM51,OUT019,268.5479623046555
FDT52,OUT027,6009.204671786516
FDL26,OUT046,2549.27763087911
NCZ42,OUT046,3783.663364696654
DRI47,OUT019,357.0942600589777
FDW40,OUT013,2461.515388094258
FDN34,OUT046,2865.1820357935253
FDS01,OUT035,3217.52020661819
NCG55,OUT045,1872.3617451058817
FDC11,OUT035,1372.668870530258
FDX35,OUT018,3187.935746963868
NCB06,OUT046,2613.7230462182715
FDR09,OUT019,634.8037442676575
FDC53,OUT017,1657.65520489059
FDY45,OUT013,4291.709316179943
FDA22,OUT010,401.21594131374803
FDE02,OUT035,1620.7206242414866
FDW21,OUT045,1676.8414523419733
FDV34,OUT046,1222.5078026435967
FDS59,OUT049,1849.0469585203257
NCW17,OUT017,2186.9744031343
NCK54,OUT046,1980.0801945924745
FDG17,OUT019,572.2101344546135
FDG35,OUT017,2903.3374141561794
FDD08,OUT010,105.79337588529194
NCO07,OUT017,3731.2121940618904
FDJ10,OUT010,326.2615956207887
FDW36,OUT017,1733.4368953271053
FDW21,OUT010,221.84934495534608
FDY19,OUT017,2005.6992440761157
DRE03,OUT013,704.9572403461796
NCC55,OUT049,682.8817696393813
FDH52,OUT010,168.0693716109482
FDO09,OUT017,4160.699762250562
FDU43,OUT045,3933.458903308998
FDX09,OUT010,408.89479565133615
FDH40,OUT019,234.524912576972
FDW58,OUT017,1656.1834400497155
FDC47,OUT017,3815.8205513948596
NCR41,OUT035,1497.2955355406812
DRG49,OUT035,4039.42799556437
FDC52,OUT027,4075.0997940427437
FDY13,OUT046,1213.0045577800638
FDY35,OUT013,694.8760246254367
FDI35,OUT017,3245.537866897832
NCU18,OUT049,2372.738645612449
FDY33,OUT018,2311.1396260333336
FDC15,OUT027,3916.1558435606526
FDU01,OUT049,3241.4884852615946
NCU42,OUT046,2781.7344870628644
NCV29,OUT018,2543.485843363607
NCY30,OUT017,3088.2589447360224
FDQ46,OUT049,1757.0076335908134
FDG58,OUT027,4185.805111306338
FDK33,OUT017,3767.3200328907265
NCD07,OUT045,1756.5549737086965
NCX29,OUT027,3689.7643258373673
NCT42,OUT013,2412.0372859611894
DRN59,OUT035,712.3053450162031
FDI44,OUT035,1319.9164111292205
FDA45,OUT049,2823.4710389831034
FDP31,OUT045,1106.3995357967979
FDY01,OUT046,1962.0955777383228
FDT09,OUT018,1818.993678500535
DRH03,OUT027,2593.972170105976
FDA36,OUT018,2647.096343335476
NCF31,OUT017,2435.7191438704826
FDG14,OUT049,2381.937096111553
FDG28,OUT027,5994.662742445465
FDU14,OUT049,4176.122511286555
FDY47,OUT019,302.2204354562202
FDI56,OUT049,1413.074279174904
DRD01,OUT013,771.8462913688809
FDM22,OUT046,896.9469585817166
FDH33,OUT013,663.2376325642687
DRZ24,OUT013,1928.0321964275133
NCQ38,OUT046,1684.6465343329287
FDO16,OUT027,2392.342256833315
FDU07,OUT027,3751.1426977047768
NCB07,OUT013,2957.3650319437133
FDU48,OUT045,1983.6087867475817
NCM43,OUT045,2825.4154505041342
FDR31,OUT010,344.178618275514
DRK49,OUT018,508.9308702849084
NCI30,OUT010,588.6807053647198
DRD60,OUT017,3219.0071554148244
NCG19,OUT046,3617.0391091461374
FDH12,OUT035,1653.0361113125657
FDM32,OUT035,1407.614032008016
FDM27,OUT035,2676.9594923256564
NCU53,OUT027,4319.7992716381905
NCQ18,OUT046,1574.864874563028
FDS10,OUT013,2938.5075706750654
FDB33,OUT027,3984.658354218825
FDI12,OUT013,1367.0714499212422
NCW42,OUT013,3613.738285792867
NCC06,OUT018,1879.7901116372095
FDW02,OUT017,2125.576989729365
NCD43,OUT017,1718.5939722749877
FDM57,OUT018,1161.7724626893582
FDA58,OUT017,3827.724923519431
FDK56,OUT046,3042.036893038885
FDP52,OUT045,4023.548955105993
FDW20,OUT018,1796.280076163193
FDS52,OUT049,1600.681822236325
NCT29,OUT018,1737.2643522749806
NCL54,OUT013,3096.6093750021905
FDC05,OUT045,3084.498627507063
FDF34,OUT035,3085.4744376636518
FDP03,OUT027,3273.7247431012747
FDD32,OUT010,198.58298944367363
FDZ10,OUT045,1920.5434586328372
FDZ40,OUT035,834.177591804938
FDD51,OUT018,573.441210169942
NCY30,OUT019,438.94183492716627
FDP58,OUT017,3741.6781669895818
FDV49,OUT017,4188.766856079445
FDY24,OUT019,137.04516004549072
NCO55,OUT017,1641.5401761106532
FDR13,OUT017,1997.1765167642325
FDS51,OUT017,1023.5414219545938
FDP26,OUT045,1605.9607994252322
NCB54,OUT027,3358.7339509060776
FDF32,OUT017,3311.587690740049
FDN31,OUT018,2772.9718810691497
DRM48,OUT017,629.5937208925502
FDN20,OUT049,2779.9502233842663
DRL01,OUT046,3824.3528706330217
FDV56,OUT049,1820.5335386106005
DRH13,OUT027,2855.2951793165935
FDA03,OUT017,2596.254999578614
FDF47,OUT027,5641.556668680428
FDX32,OUT046,2594.6414414612013
FDX57,OUT049,1535.5382706040912
NCA30,OUT045,2925.06153238071
FDO49,OUT013,745.9951603468675
FDL04,OUT019,274.02760314957186
DRM48,OUT035,650.0843415473738
FDR16,OUT013,3311.596733922802
NCC19,OUT018,2845.121684430342
NCE42,OUT045,3818.3666302105917
FDY24,OUT017,886.9320231576982
FDH19,OUT049,2774.775680661364
FDJ46,OUT013,2977.741130285432
FDN45,OUT010,585.8014497245149
FDY08,OUT035,2259.1917521152345
FDZ37,OUT035,1429.583926735847
NCT30,OUT045,750.1728728932367
DRY23,OUT018,543.3508778627919
NCZ30,OUT018,1799.3023819193818
FDC44,OUT018,1541.0900678937269
FDB45,OUT035,1635.653250343983
FDY04,OUT013,2587.597547889454
FDM27,OUT046,2661.8247310021598
FDZ43,OUT017,4247.1115208851015
FDT39,OUT019,355.7078100317069
NCC06,OUT019,307.03472533153996
FDL15,OUT027,3873.7987689994934
FDL57,OUT017,4295.960478199691
FDU08,OUT046,1617.7021679096274
FDK40,OUT017,4111.439007946997
FDQ12,OUT010,580.3053844542609
FDS48,OUT017,2573.315106625122
FDP09,OUT045,3591.025375634411
FDW21,OUT049,1608.9538822405907
FDY25,OUT035,3240.3220295034307
DRE13,OUT017,1453.7650996933173
FDV43,OUT019,114.86926126604939
FDD22,OUT045,1695.3237567947735
FDM46,OUT019,254.0686989140612
NCO30,OUT010,434.8765226678524
FDM25,OUT046,2853.500599285896
NCN41,OUT049,2120.6446626642223
FDU24,OUT045,1489.4971517790325
FDZ50,OUT046,3179.073772642703
FDP45,OUT013,4212.497088211056
NCM54,OUT045,1902.7832277104535
FDW10,OUT019,411.4193949494526
FDP20,OUT017,2082.341420717797
FDK32,OUT046,2582.0762212252653
FDN52,OUT049,1315.468972772291
FDM58,OUT045,1797.253341061085
FDZ46,OUT027,2908.061419710671
NCA18,OUT018,1698.6061978383407
FDD35,OUT046,2085.271880383343
NCK31,OUT035,734.5864453297902
FDI40,OUT027,2777.331199782057
FDT50,OUT019,264.7880041969575
NCT06,OUT046,2600.48160364652
FDT31,OUT035,2990.420365450188
FDT45,OUT049,849.9508266618799
FDT13,OUT045,2858.3682475136675
FDO50,OUT045,1405.2153118835704
NCU18,OUT010,320.9613453417449
NCR54,OUT049,3208.624926612588
NCO18,OUT018,2595.097517649599
FDU09,OUT045,846.1870980701447
FDT13,OUT018,2729.075534180539
FDE09,OUT046,1821.4730546034436
NCK53,OUT019,259.4564383952845
FDG45,OUT049,3615.1986840539876
DRH15,OUT035,728.2485966986694
FDO21,OUT019,536.9748385764136
FDD14,OUT027,5043.590264224329
FDC09,OUT046,1756.9101517257407
FDH45,OUT027,1326.2456803152154
FDV32,OUT046,1077.2741467518495
FDG12,OUT035,2043.839378966078
FDS32,OUT013,2344.1533598777737
NCL55,OUT018,3330.0005248927196
DRE01,OUT035,3903.6046626945426
DRE15,OUT049,1210.2885665742813
NCL42,OUT045,3868.63127896709
FDP31,OUT013,947.3657897662507
FDN33,OUT018,1283.7150010540572
FDZ59,OUT046,2646.9516060144238
FDE45,OUT010,413.3578465938278
FDJ07,OUT013,1871.1367948992138
FDQ45,OUT018,2708.8789363477426
FDM33,OUT027,5512.021290860592
FDO15,OUT010,184.97161897515304
FDM46,OUT013,1440.0843876893932
FDR03,OUT045,3448.4008929202364
FDY49,OUT018,2440.811747272805
FDQ60,OUT045,1875.2987279545168
FDW10,OUT049,2798.0359481076703
FDO51,OUT049,754.385333126523
FDJ40,OUT018,1433.9998284681612
FDS20,OUT018,2611.549820716823
FDU45,OUT013,1915.2353828017676
FDV02,OUT035,2972.2197118715585
FDN09,OUT046,3809.7210331125902
NCM55,OUT027,5124.395436319712
FDN23,OUT018,2042.6255353595066
FDY31,OUT010,365.59843579406186
FDW03,OUT010,227.78242800696339
FDD14,OUT046,2782.8707947568305
FDV23,OUT017,2004.366370390074
DRI03,OUT045,2906.0948057909727
FDN13,OUT035,1597.0020596758886
FDF45,OUT027,1756.660532769932
FDU46,OUT035,1396.2750167030808
FDB57,OUT049,3796.8266174123623
FDV12,OUT049,1611.4257987737483
FDQ58,OUT013,2370.0326874247367
NCA18,OUT017,1851.8316670837535
FDH52,OUT049,973.023465067548
FDM24,OUT018,2173.4235660946733
NCP43,OUT027,5068.380151298724
NCO18,OUT019,437.74594752621493
FDM32,OUT017,1368.9400729769666
NCL07,OUT017,624.29453000142
FDK03,OUT013,4262.5403565784
FDP59,OUT017,1706.34490894193
FDQ24,OUT049,4166.923864675599
FDQ16,OUT018,1449.6311852866309
FDU44,OUT013,2476.2285126414836
FDH28,OUT010,108.78002073675357
FDV28,OUT019,107.16797989855158
FDM22,OUT045,859.3244076648247
FDR56,OUT046,3135.3583366411813
FDV39,OUT049,3142.2506921122313
FDU37,OUT019,235.39947047767825
FDQ11,OUT010,621.8748742734456
FDX02,OUT045,3666.057762704054
NCS42,OUT018,1283.2424147081285
FDY57,OUT027,2710.420872769487
FDB21,OUT049,3946.7264188782005
FDE28,OUT017,4104.284002735122
FDQ55,OUT017,2017.537030558011
FDA48,OUT049,3667.437084802942
FDZ19,OUT045,2762.3213368308184
NCC43,OUT045,3934.2237147883757
NCV18,OUT046,1384.6964895895248
NCA42,OUT018,2364.4354626722593
FDY45,OUT046,3941.9648433775224
NCC30,OUT045,2881.733891362936
FDM57,OUT013,1333.0302659313277
FDL09,OUT010,421.95091856626016
FDB09,OUT027,3207.8111180193623
FDT44,OUT035,1946.2288563779396
NCT06,OUT027,4278.876885971694
FDX26,OUT049,3217.693896040005
FDK32,OUT013,2481.833716974643
DRA12,OUT046,2206.4285821580206
FDO46,OUT010,511.1664245307316
FDE52,OUT013,1338.1493881666147
NCH42,OUT045,3797.7427947953583
FDV08,OUT035,677.9638245873771
FDB47,OUT018,3154.4399518089963
FDC28,OUT010,238.8752937922024
FDD22,OUT046,1813.8340868686726
FDS07,OUT027,3065.7668118339543
DRI13,OUT045,3563.791032919596
FDG32,OUT018,3372.2372160999344
FDU14,OUT017,4103.536653821566
FDD28,OUT019,168.54523802257626
NCP41,OUT017,1714.6215796176461
FDS08,OUT049,2951.265112438057
FDX47,OUT045,2453.8195425613703
FDC53,OUT019,259.64100098694905
FDQ19,OUT035,4174.384827868286
FDL14,OUT045,2437.139646874797
FDM33,OUT019,577.7029065736664
FDA51,OUT045,1848.419352270304
FDZ27,OUT018,659.5534030322465
FDT04,OUT046,658.5252104459395
DRC13,OUT049,2100.0861699496973
FDR16,OUT027,5421.970308219358
FDQ03,OUT027,5915.748162595401
FDE38,OUT035,2735.1497467465856
DRH23,OUT027,1697.8075543024515
FDT11,OUT019,514.1021392900359
FDD09,OUT035,3224.9113735318883
FDR40,OUT045,1348.7590185197644
FDX07,OUT017,3239.499632034097
FDR07,OUT035,1597.6890013131726
FDA51,OUT017,1955.3180874580967
FDT59,OUT019,555.7277365289959
FDF20,OUT017,3229.761767156517
FDR13,OUT045,1914.6837957334396
FDY26,OUT049,3780.3474322592892
FDW04,OUT017,2130.362236437239
FDK52,OUT017,3804.193412225781
FDN60,OUT049,2737.382141130524
FDM09,OUT019,424.9943902974821
FDP46,OUT049,1372.9613572885655
FDB50,OUT019,231.2346354689459
NCQ29,OUT049,4261.845967819495
FDP16,OUT027,6142.806031437586
FDX33,OUT018,2425.1457593166574
FDP07,OUT010,487.80809904327384
FDN22,OUT046,3778.6591246056464
FDF39,OUT049,4170.271858464812
FDS21,OUT017,1009.7044127497043
NCM42,OUT013,1681.3607473802297
FDK50,OUT019,406.3136429750407
DRF13,OUT027,3747.8214458124185
FDH35,OUT018,2376.8638398790135
FDP60,OUT018,1350.436694435626
DRJ49,OUT027,3382.605618602949
NCT42,OUT019,367.9321978812179
FDE38,OUT049,2702.1268600685876
FDI04,OUT049,3254.503887865991
NCH54,OUT045,2663.171108202427
FDT56,OUT049,921.2291602848599
DRD15,OUT018,3197.7970692096656
FDV58,OUT013,2934.293467497081
FDP21,OUT049,3339.511276878204
FDH05,OUT013,3859.3534254334973
FDR10,OUT027,4159.414294294239
NCP06,OUT045,2424.2207565919434
FDF33,OUT049,1656.605106243319
DRK37,OUT013,3155.3198822538675
DRH49,OUT045,1354.4541516390118
FDT58,OUT013,2719.3150645021033
FDD41,OUT018,1433.78590795584
FDP40,OUT018,1505.8330453600456
FDM51,OUT027,2737.698382411261
FDO45,OUT010,205.4600584445983
FDW33,OUT010,244.00466852842771
FDY24,OUT045,863.9257564689968
FDB10,OUT010,583.7041161133968
FDM40,OUT035,2243.4181238182878
NCI06,OUT017,3156.1818109942424
FDW12,OUT019,337.32983193486785
FDX48,OUT027,4187.510845235582
NCW05,OUT027,2877.101805875607
FDX27,OUT017,1574.1211988290968
DRM37,OUT045,3036.732539455042
FDA38,OUT045,3933.429353446076
FDR36,OUT046,692.2079418729207
FDZ45,OUT046,3114.4683702399766
FDG05,OUT017,2608.8788719062954
FDK28,OUT013,4457.907312050445
FDV47,OUT045,1353.9760742113194
FDN21,OUT045,2718.1814523878447
FDP20,OUT027,3292.2244279726638
FDI35,OUT045,2943.5644506221606
DRY23,OUT013,683.1606986154413
FDA56,OUT017,2079.7651589506913
FDB09,OUT013,1976.6611636719938
NCO26,OUT027,3066.7295045398005
FDQ49,OUT018,2248.5415638291533
FDI52,OUT027,3154.6187489423796
FDZ44,OUT027,3068.9382981173003
FDZ09,OUT018,2376.7365358024717
FDY03,OUT049,1876.2643952433798
NCG42,OUT017,2146.4641837064923
DRI13,OUT027,5636.129550851706
FDQ32,OUT013,2019.7167845359022
FDW16,OUT035,1382.2323094277265
FDU27,OUT046,779.2166016093596
FDR28,OUT010,399.0534538560511
FDQ49,OUT010,374.01000638758364
FDS37,OUT046,1930.7219947246108
FDW26,OUT018,3135.5354879265233
FDX12,OUT018,3245.899109314547
NCP06,OUT013,2469.9831489290386
FDW45,OUT010,350.4355710092912
NCN30,OUT049,1435.6398155485526
FDN24,OUT049,869.7864866097933
NCL41,OUT027,1125.0667768069234
FDR02,OUT019,282.7223332242453
FDD09,OUT010,422.1638821113947
FDS33,OUT010,199.64351408934093
FDU22,OUT045,1875.3914422538928
FDI53,OUT013,2543.5095409016817
DRH01,OUT049,2893.3687729475273
FDX32,OUT013,2453.8937916033565
NCP30,OUT018,498.62116265700007
FDB60,OUT045,2892.078296457457
FDB14,OUT049,1445.0264496328825
NCP02,OUT035,921.702235768008
FDJ10,OUT017,2300.3010496065667
FDG34,OUT046,1927.6091930758973
NCB18,OUT017,1335.1585241633861
FDM16,OUT049,1177.311404567661
FDW25,OUT018,1206.0985892860497
FDB35,OUT010,207.00654387875787
DRN11,OUT013,2372.8980496109034
FDF41,OUT019,598.8736405800047
FDH16,OUT045,1442.3290448062148
NCQ50,OUT018,3150.1362934725244
DRH23,OUT018,789.9810210141254
DRJ37,OUT013,2349.1797825372882
DRJ24,OUT027,5086.76083957134
FDY16,OUT035,3175.8119305768723
FDQ27,OUT045,1750.760715043371
FDZ33,OUT045,2385.515514993368
FDF29,OUT045,2158.276015816266
FDA08,OUT049,2780.9691615759675
FDG31,OUT046,1074.6161927709818
FDE34,OUT019,441.3050496278918
NCR30,OUT027,2150.381914430881
FDV33,OUT035,4222.054463798162
DRZ24,OUT018,1770.8929363541163
NCL54,OUT035,3023.980594771949
FDR12,OUT049,2970.452724381843
NCC54,OUT046,3680.551194808266
DRN59,OUT013,697.8412315883855
FDX50,OUT019,275.6963579349942
FDV31,OUT027,4940.9857409929255
NCA29,OUT027,4727.787977228936
FDW60,OUT049,3062.9494622764905
FDX08,OUT017,3230.858173073508
DRD49,OUT013,3918.5378665848534
FDD33,OUT046,3540.09654164079
FDW35,OUT013,665.3243140765276
FDJ36,OUT017,1767.0781194456335
FDV51,OUT035,2992.5502875016405
FDW36,OUT046,1689.197084424982
FDH35,OUT046,2586.3887566382496
NCS30,OUT027,3388.7542394967827
FDN49,OUT017,645.3606725968068
FDL08,OUT018,3300.8722012224666
FDI09,OUT013,3820.447399471346
FDP19,OUT018,1870.859373928553
FDU21,OUT010,110.70136608302614
NCP41,OUT045,1613.3051636329606
FDY10,OUT013,1838.491283760393
FDP12,OUT018,506.2314078481072
NCN26,OUT049,1969.060800001753
FDK44,OUT013,2933.7132505540635
FDC28,OUT049,1715.489588418808
FDJ41,OUT027,6169.353583886539
NCT29,OUT035,1994.7831185561254
NCH42,OUT019,553.9783231663345
FDU60,OUT018,2487.6277653436164
FDS02,OUT045,3186.1913861745693
FDC51,OUT046,2179.404987267578
FDU03,OUT013,3093.8898986923405
FDX39,OUT045,3805.0631568551757
NCY05,OUT010,105.35682913872934
NCL06,OUT027,6110.975163499082
FDD32,OUT035,1313.9375865123188
NCN41,OUT045,1914.5767607964133
NCX53,OUT049,2398.3972643629013
FDU57,OUT019,352.56423544806063
FDQ23,OUT046,1729.5889591635857
FDQ52,OUT045,3913.4709527821624
FDC14,OUT045,646.6632653259577
FDY09,OUT035,3211.1033176916676
FDQ28,OUT045,2759.644069650853
FDV25,OUT046,3583.3483431842683
FDJ07,OUT035,1895.4703801297928
DRB25,OUT049,1680.8789069252134
FDK52,OUT019,558.453048904225
FDY52,OUT027,1807.8796917866232
FDB28,OUT046,3196.0628611432307
FDT36,OUT035,628.5110686968402
FDV25,OUT017,3778.284121566681
NCN07,OUT027,3398.185159944636
FDC57,OUT017,3191.607126250098
FDQ03,OUT018,3347.711231399082
FDU23,OUT017,2938.549236483672
NCX41,OUT035,3708.2120708208718
NCD06,OUT035,743.9419069114315
FDW08,OUT045,1605.0629020504778
NCU29,OUT017,2376.686965166065
NCE06,OUT013,2472.0186074636736
FDV52,OUT010,255.35223036969325
FDB02,OUT017,2885.9809399114242
NCR18,OUT045,680.3615949512574
FDK16,OUT049,1450.6126175997588
NCQ29,OUT010,611.5687097744824
FDZ01,OUT019,272.81609184989173
FDW27,OUT035,2449.8303570765593
FDD17,OUT018,3219.904901032027
FDW39,OUT013,2876.780901226841
DRH59,OUT045,1246.6095704418244
FDS52,OUT013,1565.683150164948
FDU40,OUT027,5302.502497725097
NCF54,OUT013,2854.8987354945657
FDH46,OUT045,1706.5328337631706
NCP14,OUT049,1664.8343334072588
FDH50,OUT049,3384.21162738789
DRF15,OUT010,364.09493104792506
FDV27,OUT027,2431.673093168243
NCJ06,OUT049,2114.9623607830576
FDN02,OUT018,3117.202068856362
FDQ51,OUT049,786.2016492708287
FDQ07,OUT017,4156.1585294964425
FDS45,OUT049,1799.3384417336074
NCJ06,OUT045,1960.576061579028
FDD36,OUT035,1937.3261709208416
FDY25,OUT045,2930.2291886080598
FDU52,OUT046,2312.911224809132
DRK47,OUT017,3791.401114398021
NCL30,OUT017,2077.014625759533
FDN22,OUT035,3999.3197144657156
NCF30,OUT027,3239.787861885636
FDK03,OUT035,4256.835255020933
FDT45,OUT017,869.0013759404102
NCC54,OUT027,5910.037851036341
