ID,y
490,112.58532163742697
491,103.63915384615376
492,79.12962962962963
493,94.16145255474467
497,94.16145255474467
498,112.58532163742697
499,94.16145255474467
500,103.63915384615376
501,94.16145255474467
502,112.58532163742697
506,79.12962962962963
510,112.58532163742697
511,94.16145255474467
512,94.16145255474467
516,94.16145255474467
518,94.16145255474467
519,112.58532163742697
521,94.16145255474467
522,112.58532163742697
526,112.58532163742697
529,92.1433962264151
532,112.58532163742697
533,94.16145255474467
536,112.58532163742697
537,103.63915384615376
539,94.16145255474467
540,103.63915384615376
541,94.16145255474467
543,94.16145255474467
546,112.58532163742697
547,94.16145255474467
548,79.12962962962963
551,94.16145255474467
552,103.63915384615376
556,103.63915384615376
557,94.16145255474467
558,112.58532163742697
559,94.16145255474467
560,103.63915384615376
562,103.63915384615376
566,94.16145255474467
570,112.58532163742697
571,94.16145255474467
572,103.63915384615376
573,94.16145255474467
575,117.09285714285711
576,112.58532163742697
577,94.16145255474467
579,94.16145255474467
580,112.58532163742697
581,112.58532163742697
589,112.58532163742697
591,103.63915384615376
593,94.16145255474467
594,103.63915384615376
595,94.16145255474467
598,94.16145255474467
602,112.58532163742697
604,112.58532163742697
606,112.58532163742697
608,94.16145255474467
609,103.63915384615376
610,94.16145255474467
616,112.58532163742697
617,94.16145255474467
618,103.63915384615376
620,103.63915384615376
622,112.58532163742697
623,94.16145255474467
624,117.09285714285711
626,112.58532163742697
628,112.58532163742697
629,94.16145255474467
630,112.58532163742697
637,94.16145255474467
638,103.63915384615376
643,92.1433962264151
645,94.16145255474467
646,117.09285714285711
648,94.16145255474467
652,94.16145255474467
653,94.16145255474467
654,112.58532163742697
656,112.58532163742697
657,94.16145255474467
659,92.1433962264151
660,103.63915384615376
663,94.16145255474467
664,112.58532163742697
666,103.63915384615376
668,112.58532163742697
669,92.1433962264151
671,94.16145255474467
675,94.16145255474467
677,94.16145255474467
678,112.58532163742697
679,103.63915384615376
682,94.16145255474467
685,103.63915384615376
687,94.16145255474467
688,94.16145255474467
693,112.58532163742697
696,94.16145255474467
698,94.16145255474467
701,92.1433962264151
704,103.63915384615376
705,117.09285714285711
709,112.58532163742697
710,94.16145255474467
711,103.63915384615376
712,94.16145255474467
714,112.58532163742697
715,94.16145255474467
716,112.58532163742697
717,94.16145255474467
720,117.09285714285711
721,94.16145255474467
724,103.63915384615376
725,94.16145255474467
726,112.58532163742697
728,112.58532163742697
731,94.16145255474467
734,103.63915384615376
738,94.16145255474467
745,112.58532163742697
746,94.16145255474467
751,79.12962962962963
754,94.16145255474467
756,94.16145255474467
758,92.1433962264151
759,112.58532163742697
761,117.09285714285711
766,94.16145255474467
767,112.58532163742697
768,94.16145255474467
769,112.58532163742697
770,94.16145255474467
771,79.12962962962963
772,103.63915384615376
773,94.16145255474467
774,112.58532163742697
776,112.58532163742697
777,94.16145255474467
780,117.09285714285711
782,103.63915384615376
787,103.63915384615376
788,94.16145255474467
792,94.16145255474467
793,112.58532163742697
798,94.16145255474467
800,94.16145255474467
806,112.58532163742697
809,112.58532163742697
811,112.58532163742697
812,94.16145255474467
814,117.09285714285711
816,103.63915384615376
817,94.16145255474467
818,112.58532163742697
820,112.58532163742697
823,94.16145255474467
829,94.16145255474467
830,112.58532163742697
831,94.16145255474467
834,112.58532163742697
839,94.16145255474467
841,79.12962962962963
844,103.63915384615376
845,94.16145255474467
848,94.16145255474467
850,92.1433962264151
851,103.63915384615376
852,92.1433962264151
854,94.16145255474467
855,94.16145255474467
856,103.63915384615376
859,103.63915384615376
861,112.58532163742697
864,94.16145255474467
865,112.58532163742697
866,94.16145255474467
867,94.16145255474467
869,94.16145255474467
871,94.16145255474467
872,112.58532163742697
882,103.63915384615376
883,94.16145255474467
885,94.16145255474467
888,94.16145255474467
893,112.58532163742697
901,112.58532163742697
903,103.63915384615376
904,94.16145255474467
905,103.63915384615376
910,94.16145255474467
911,112.58532163742697
914,112.58532163742697
918,112.58532163742697
921,94.16145255474467
928,94.16145255474467
929,103.63915384615376
932,92.1433962264151
933,103.63915384615376
934,94.16145255474467
935,112.58532163742697
937,79.12962962962963
939,94.16145255474467
940,103.63915384615376
941,94.16145255474467
942,103.63915384615376
943,94.16145255474467
944,103.63915384615376
947,112.58532163742697
949,112.58532163742697
951,112.58532163742697
952,94.16145255474467
953,103.63915384615376
954,77.72953271028037
957,112.58532163742697
959,94.16145255474467
960,117.09285714285711
963,117.09285714285711
965,112.58532163742697
967,103.63915384615376
971,94.16145255474467
972,77.72953271028037
973,94.16145255474467
974,112.58532163742697
975,92.1433962264151
978,117.09285714285711
980,112.58532163742697
981,94.16145255474467
984,112.58532163742697
986,94.16145255474467
988,94.16145255474467
989,112.58532163742697
990,103.63915384615376
992,112.58532163742697
996,94.16145255474467
999,112.58532163742697
1000,94.16145255474467
1001,112.58532163742697
1002,94.16145255474467
1003,112.58532163742697
1004,94.16145255474467
1008,112.58532163742697
1009,92.1433962264151
1010,103.63915384615376
1012,117.09285714285711
1013,94.16145255474467
1014,112.58532163742697
1015,94.16145255474467
1016,117.09285714285711
1019,94.16145255474467
1020,112.58532163742697
1021,94.16145255474467
1022,103.63915384615376
1024,94.16145255474467
1025,77.72953271028037
1027,94.16145255474467
1028,103.63915384615376
1029,92.1433962264151
1030,94.16145255474467
1033,112.58532163742697
1036,94.16145255474467
1037,112.58532163742697
1038,94.16145255474467
1042,94.16145255474467
1043,103.63915384615376
1044,94.16145255474467
1045,112.58532163742697
1047,117.09285714285711
1050,94.16145255474467
1051,112.58532163742697
1054,94.16145255474467
1056,94.16145255474467
1057,94.16145255474467
1059,94.16145255474467
1062,108.91923076923078
1063,103.63915384615376
1064,94.16145255474467
1066,94.16145255474467
1070,103.63915384615376
1076,112.58532163742697
1077,103.63915384615376
1078,112.58532163742697
1080,112.58532163742697
1082,112.58532163742697
1083,94.16145255474467
1089,117.09285714285711
1091,94.16145255474467
1093,94.16145255474467
1097,94.16145255474467
1099,94.16145255474467
1101,94.16145255474467
1103,92.1433962264151
1104,112.58532163742697
1106,112.58532163742697
1109,94.16145255474467
1110,112.58532163742697
1111,94.16145255474467
1112,112.58532163742697
1114,94.16145255474467
1116,94.16145255474467
1117,112.58532163742697
1120,94.16145255474467
1124,112.58532163742697
1125,94.16145255474467
1126,112.58532163742697
1134,112.58532163742697
1137,94.16145255474467
1138,112.58532163742697
1144,112.58532163742697
1145,94.16145255474467
1146,94.16145255474467
1148,92.1433962264151
1150,94.16145255474467
1152,103.63915384615376
1153,94.16145255474467
1154,103.63915384615376
1155,94.16145255474467
1157,94.16145255474467
1162,94.16145255474467
1165,112.58532163742697
1166,92.1433962264151
1167,103.63915384615376
1168,94.16145255474467
1169,103.63915384615376
1171,117.09285714285711
1172,94.16145255474467
1173,103.63915384615376
1174,94.16145255474467
1176,94.16145255474467
1177,103.63915384615376
1178,94.16145255474467
1182,112.58532163742697
1186,94.16145255474467
1187,112.58532163742697
1188,94.16145255474467
1189,117.09285714285711
1191,103.63915384615376
1192,94.16145255474467
1197,112.58532163742697
1198,94.16145255474467
1200,77.72953271028037
1201,94.16145255474467
1203,94.16145255474467
1209,117.09285714285711
1214,103.63915384615376
1218,112.58532163742697
1222,94.16145255474467
1226,94.16145255474467
1228,94.16145255474467
1230,92.1433962264151
1232,77.72953271028037
1233,103.63915384615376
1236,117.09285714285711
1238,94.16145255474467
1241,112.58532163742697
1244,103.63915384615376
1246,94.16145255474467
1247,112.58532163742697
1250,112.58532163742697
1251,94.16145255474467
1254,112.58532163742697
1255,94.16145255474467
1256,112.58532163742697
1257,92.1433962264151
1258,94.16145255474467
1259,112.58532163742697
1260,94.16145255474467
1263,112.58532163742697
1267,79.12962962962963
1268,112.58532163742697
1271,94.16145255474467
1272,112.58532163742697
1274,103.63915384615376
1275,94.16145255474467
1276,112.58532163742697
1277,94.16145255474467
1279,94.16145255474467
1281,94.16145255474467
1282,94.16145255474467
1283,112.58532163742697
1285,112.58532163742697
1286,94.16145255474467
1289,112.58532163742697
1296,112.58532163742697
1299,94.16145255474467
1301,94.16145255474467
1306,94.16145255474467
1307,94.16145255474467
1308,94.16145255474467
1313,112.58532163742697
1314,94.16145255474467
1315,112.58532163742697
1316,94.16145255474467
1317,112.58532163742697
1319,94.16145255474467
1323,94.16145255474467
1324,103.63915384615376
1325,94.16145255474467
1328,103.63915384615376
1329,94.16145255474467
1330,112.58532163742697
1331,92.1433962264151
1332,103.63915384615376
1337,94.16145255474467
1338,112.58532163742697
1339,94.16145255474467
1340,112.58532163742697
1343,112.58532163742697
1347,103.63915384615376
1348,94.16145255474467
1349,103.63915384615376
1352,94.16145255474467
1354,94.16145255474467
1359,112.58532163742697
1360,94.16145255474467
1363,112.58532163742697
1364,94.16145255474467
1365,103.63915384615376
1366,94.16145255474467
1372,94.16145255474467
1375,103.63915384615376
1376,94.16145255474467
1378,94.16145255474467
1379,112.58532163742697
1380,94.16145255474467
1381,103.63915384615376
1384,112.58532163742697
1387,94.16145255474467
1388,112.58532163742697
1392,77.72953271028037
1394,103.63915384615376
1395,94.16145255474467
1396,112.58532163742697
1398,94.16145255474467
1399,112.58532163742697
1400,94.16145255474467
1401,94.16145255474467
1403,94.16145255474467
1404,112.58532163742697
1406,112.58532163742697
1407,94.16145255474467
1408,112.58532163742697
1410,79.12962962962963
1412,112.58532163742697
1413,94.16145255474467
1415,94.16145255474467
1420,112.58532163742697
1422,112.58532163742697
1423,112.58532163742697
1424,112.58532163742697
1425,94.16145255474467
1426,79.12962962962963
1427,94.16145255474467
1429,94.16145255474467
1430,112.58532163742697
1431,94.16145255474467
1432,103.63915384615376
1434,112.58532163742697
1437,94.16145255474467
1438,103.63915384615376
1440,112.58532163742697
1441,112.58532163742697
1442,94.16145255474467
1444,112.58532163742697
1445,94.16145255474467
1446,103.63915384615376
1448,94.16145255474467
1453,94.16145255474467
1454,112.58532163742697
1455,94.16145255474467
1456,112.58532163742697
1458,112.58532163742697
1459,94.16145255474467
1461,94.16145255474467
1465,94.16145255474467
1466,112.58532163742697
1469,94.16145255474467
1472,94.16145255474467
1474,94.16145255474467
1477,112.58532163742697
1479,112.58532163742697
1482,94.16145255474467
1483,77.72953271028037
1487,94.16145255474467
1488,112.58532163742697
1490,112.58532163742697
1492,112.58532163742697
1494,117.09285714285711
1496,103.63915384615376
1497,94.16145255474467
1499,94.16145255474467
1502,94.16145255474467
1507,112.58532163742697
1508,94.16145255474467
1509,112.58532163742697
1511,94.16145255474467
1512,112.58532163742697
1513,117.09285714285711
1514,103.63915384615376
1518,112.58532163742697
1519,94.16145255474467
1522,112.58532163742697
1524,77.72953271028037
1527,94.16145255474467
1529,94.16145255474467
1532,103.63915384615376
1536,112.58532163742697
1537,117.09285714285711
1539,103.63915384615376
1542,112.58532163742697
1543,94.16145255474467
1544,103.63915384615376
1545,77.72953271028037
1550,94.16145255474467
1551,112.58532163742697
1554,103.63915384615376
1556,103.63915384615376
1559,92.1433962264151
1560,77.72953271028037
1562,94.16145255474467
1566,94.16145255474467
1567,112.58532163742697
1569,103.63915384615376
1570,112.58532163742697
1571,112.58532163742697
1574,94.16145255474467
1578,103.63915384615376
1580,94.16145255474467
1583,112.58532163742697
1584,94.16145255474467
1585,112.58532163742697
1586,94.16145255474467
1587,112.58532163742697
1588,94.16145255474467
1590,117.09285714285711
1592,103.63915384615376
1596,112.58532163742697
1598,112.58532163742697
1599,94.16145255474467
1604,117.09285714285711
1606,103.63915384615376
1607,94.16145255474467
1608,103.63915384615376
1609,117.09285714285711
1611,94.16145255474467
1613,94.16145255474467
1616,94.16145255474467
1619,112.58532163742697
1620,94.16145255474467
1621,112.58532163742697
1622,94.16145255474467
1625,112.58532163742697
1627,117.09285714285711
1629,112.58532163742697
1634,94.16145255474467
1636,94.16145255474467
1638,103.63915384615376
1639,94.16145255474467
1641,94.16145255474467
1643,94.16145255474467
1644,103.63915384615376
1645,117.09285714285711
1646,94.16145255474467
1647,103.63915384615376
1648,94.16145255474467
1652,94.16145255474467
1653,112.58532163742697
1656,94.16145255474467
1658,94.16145255474467
1659,112.58532163742697
1661,94.16145255474467
1663,94.16145255474467
1664,112.58532163742697
1665,94.16145255474467
1666,103.63915384615376
1667,103.63915384615376
1668,77.72953271028037
1669,103.63915384615376
1670,94.16145255474467
1672,112.58532163742697
1674,112.58532163742697
1677,112.58532163742697
1678,94.16145255474467
1679,112.58532163742697
1680,94.16145255474467
1683,103.63915384615376
1686,103.63915384615376
1687,112.58532163742697
1689,112.58532163742697
1690,94.16145255474467
1691,117.09285714285711
1692,112.58532163742697
1693,94.16145255474467
1695,94.16145255474467
1696,94.16145255474467
1697,112.58532163742697
1700,103.63915384615376
1701,94.16145255474467
1702,112.58532163742697
1703,94.16145255474467
1704,112.58532163742697
1706,94.16145255474467
1707,112.58532163742697
1708,94.16145255474467
1710,94.16145255474467
1711,103.63915384615376
1713,103.63915384615376
1717,103.63915384615376
1719,103.63915384615376
1720,94.16145255474467
1722,94.16145255474467
1725,103.63915384615376
1726,94.16145255474467
1727,103.63915384615376
1729,112.58532163742697
1730,94.16145255474467
1731,112.58532163742697
1733,103.63915384615376
1734,94.16145255474467
1735,112.58532163742697
1738,94.16145255474467
1742,94.16145255474467
1745,112.58532163742697
1747,94.16145255474467
1749,94.16145255474467
1751,94.16145255474467
1752,77.72953271028037
1753,103.63915384615376
1754,94.16145255474467
1755,94.16145255474467
1756,103.63915384615376
1758,112.58532163742697
1759,94.16145255474467
1760,103.63915384615376
1761,112.58532163742697
1762,94.16145255474467
1763,112.58532163742697
1764,94.16145255474467
1766,94.16145255474467
1768,94.16145255474467
1769,79.12962962962963
1771,112.58532163742697
1772,94.16145255474467
1773,103.63915384615376
1774,94.16145255474467
1775,112.58532163742697
1777,112.58532163742697
1779,94.16145255474467
1780,103.63915384615376
1787,94.16145255474467
1788,94.16145255474467
1790,94.16145255474467
1796,112.58532163742697
1801,94.16145255474467
1803,94.16145255474467
1807,112.58532163742697
1809,112.58532163742697
1812,94.16145255474467
1813,112.58532163742697
1814,94.16145255474467
1815,112.58532163742697
1816,94.16145255474467
1818,94.16145255474467
1820,94.16145255474467
1821,117.09285714285711
1822,94.16145255474467
1825,94.16145255474467
1826,103.63915384615376
1828,94.16145255474467
1831,103.63915384615376
1836,112.58532163742697
1837,94.16145255474467
1841,94.16145255474467
1844,103.63915384615376
1848,92.1433962264151
1851,103.63915384615376
1852,94.16145255474467
1853,94.16145255474467
1854,112.58532163742697
1856,94.16145255474467
1859,112.58532163742697
1860,94.16145255474467
1861,77.72953271028037
1863,103.63915384615376
1865,94.16145255474467
1866,103.63915384615376
1867,94.16145255474467
1868,94.16145255474467
1872,94.16145255474467
1879,94.16145255474467
1880,103.63915384615376
1882,94.16145255474467
1885,103.63915384615376
1887,103.63915384615376
1888,94.16145255474467
1890,112.58532163742697
1894,94.16145255474467
1895,103.63915384615376
1896,94.16145255474467
1897,112.58532163742697
1900,112.58532163742697
1901,92.1433962264151
1902,112.58532163742697
1905,94.16145255474467
1906,112.58532163742697
1912,103.63915384615376
1915,94.16145255474467
1916,103.63915384615376
1917,94.16145255474467
1918,103.63915384615376
1920,77.72953271028037
1923,92.1433962264151
1924,103.63915384615376
1925,94.16145255474467
1930,117.09285714285711
1932,112.58532163742697
1933,92.1433962264151
1934,112.58532163742697
1935,92.1433962264151
1940,79.12962962962963
1941,94.16145255474467
1942,112.58532163742697
1943,92.1433962264151
1944,94.16145255474467
1945,112.58532163742697
1948,117.09285714285711
1949,94.16145255474467
1952,94.16145255474467
1954,94.16145255474467
1955,112.58532163742697
1958,94.16145255474467
1959,77.72953271028037
1960,112.58532163742697
1963,94.16145255474467
1965,94.16145255474467
1968,103.63915384615376
1969,94.16145255474467
1971,94.16145255474467
1972,112.58532163742697
1973,94.16145255474467
1975,94.16145255474467
1977,94.16145255474467
1978,94.16145255474467
1979,112.58532163742697
1981,94.16145255474467
1982,112.58532163742697
1987,112.58532163742697
1988,94.16145255474467
1993,94.16145255474467
1997,94.16145255474467
1999,94.16145255474467
2001,94.16145255474467
2002,117.09285714285711
2003,94.16145255474467
2004,77.72953271028037
2006,112.58532163742697
2007,94.16145255474467
2009,103.63915384615376
2010,94.16145255474467
2013,94.16145255474467
2018,79.12962962962963
2022,103.63915384615376
2024,112.58532163742697
2025,94.16145255474467
2026,103.63915384615376
2030,103.63915384615376
2031,94.16145255474467
2032,103.63915384615376
2033,94.16145255474467
2035,94.16145255474467
2036,112.58532163742697
2037,94.16145255474467
2040,94.16145255474467
2043,112.58532163742697
2044,103.63915384615376
2046,103.63915384615376
2054,112.58532163742697
2055,94.16145255474467
2056,103.63915384615376
2059,94.16145255474467
2060,92.1433962264151
2062,94.16145255474467
2063,112.58532163742697
2066,94.16145255474467
2067,112.58532163742697
2072,94.16145255474467
2073,112.58532163742697
2074,94.16145255474467
2075,112.58532163742697
2076,92.1433962264151
2080,94.16145255474467
2082,92.1433962264151
2085,112.58532163742697
2087,112.58532163742697
2091,112.58532163742697
2092,94.16145255474467
2093,103.63915384615376
2098,94.16145255474467
2101,112.58532163742697
2102,94.16145255474467
2103,79.12962962962963
2105,103.63915384615376
2106,94.16145255474467
2107,112.58532163742697
2110,94.16145255474467
2114,94.16145255474467
2115,112.58532163742697
2117,79.12962962962963
2118,92.1433962264151
2119,103.63915384615376
2120,94.16145255474467
2122,94.16145255474467
2123,112.58532163742697
2126,94.16145255474467
2127,103.63915384615376
2128,94.16145255474467
2129,112.58532163742697
2132,94.16145255474467
2135,103.63915384615376
2138,94.16145255474467
2139,117.09285714285711
2141,112.58532163742697
2142,94.16145255474467
2146,94.16145255474467
2151,112.58532163742697
2157,103.63915384615376
2159,112.58532163742697
2162,94.16145255474467
2164,117.09285714285711
2167,94.16145255474467
2168,112.58532163742697
2171,94.16145255474467
2173,94.16145255474467
2174,103.63915384615376
2175,94.16145255474467
2178,94.16145255474467
2180,94.16145255474467
2185,112.58532163742697
2189,94.16145255474467
2190,112.58532163742697
2192,103.63915384615376
2194,117.09285714285711
2200,112.58532163742697
2201,94.16145255474467
2203,112.58532163742697
2204,94.16145255474467
2205,112.58532163742697
2209,112.58532163742697
2213,103.63915384615376
2214,94.16145255474467
2215,112.58532163742697
2216,94.16145255474467
2218,94.16145255474467
2219,103.63915384615376
2220,94.16145255474467
2222,92.1433962264151
2223,112.58532163742697
2225,112.58532163742697
2226,94.16145255474467
2230,94.16145255474467
2233,112.58532163742697
2234,112.58532163742697
2235,94.16145255474467
2236,77.72953271028037
2237,94.16145255474467
2240,117.09285714285711
2241,94.16145255474467
2248,103.63915384615376
2249,94.16145255474467
2250,112.58532163742697
2252,112.58532163742697
2253,94.16145255474467
2254,112.58532163742697
2256,77.72953271028037
2258,92.1433962264151
2259,112.58532163742697
2262,94.16145255474467
2265,94.16145255474467
2266,103.63915384615376
2269,94.16145255474467
2271,94.16145255474467
2273,94.16145255474467
2274,112.58532163742697
2275,94.16145255474467
2277,94.16145255474467
2279,94.16145255474467
2280,77.72953271028037
2282,94.16145255474467
2283,103.63915384615376
2288,94.16145255474467
2289,112.58532163742697
2291,94.16145255474467
2292,117.09285714285711
2297,94.16145255474467
2298,103.63915384615376
2299,94.16145255474467
2300,112.58532163742697
2301,94.16145255474467
2304,94.16145255474467
2305,103.63915384615376
2306,94.16145255474467
2308,92.1433962264151
2309,112.58532163742697
2311,108.91923076923078
2312,103.63915384615376
2316,103.63915384615376
2321,103.63915384615376
2322,112.58532163742697
2325,103.63915384615376
2326,92.1433962264151
2329,117.09285714285711
2330,94.16145255474467
2331,103.63915384615376
2332,112.58532163742697
2333,94.16145255474467
2334,103.63915384615376
2335,112.58532163742697
2337,112.58532163742697
2338,94.16145255474467
2340,112.58532163742697
2342,94.16145255474467
2345,94.16145255474467
2349,103.63915384615376
2351,77.72953271028037
2352,94.16145255474467
2354,112.58532163742697
2355,117.09285714285711
2357,112.58532163742697
2358,94.16145255474467
2360,94.16145255474467
2361,112.58532163742697
2364,94.16145255474467
2366,94.16145255474467
2369,103.63915384615376
2370,94.16145255474467
2371,112.58532163742697
2373,117.09285714285711
2374,94.16145255474467
2376,112.58532163742697
2378,112.58532163742697
2382,94.16145255474467
2383,94.16145255474467
2386,103.63915384615376
2387,94.16145255474467
2389,94.16145255474467
2390,112.58532163742697
2392,94.16145255474467
2398,112.58532163742697
2399,94.16145255474467
2400,94.16145255474467
2401,112.58532163742697
2402,94.16145255474467
2404,92.1433962264151
2407,112.58532163742697
2408,112.58532163742697
2409,112.58532163742697
2412,77.72953271028037
2413,94.16145255474467
2415,94.16145255474467
2420,112.58532163742697
2422,94.16145255474467
2423,103.63915384615376
2426,94.16145255474467
2432,94.16145255474467
2434,94.16145255474467
2435,94.16145255474467
2436,112.58532163742697
2438,112.58532163742697
2440,112.58532163742697
2443,94.16145255474467
2444,94.16145255474467
2447,103.63915384615376
2450,94.16145255474467
2454,94.16145255474467
2455,112.58532163742697
2459,94.16145255474467
2460,112.58532163742697
2463,94.16145255474467
2465,94.16145255474467
2468,79.12962962962963
2469,94.16145255474467
2474,94.16145255474467
2478,94.16145255474467
2480,94.16145255474467
2481,117.09285714285711
2489,94.16145255474467
2490,103.63915384615376
2492,92.1433962264151
2496,94.16145255474467
2497,112.58532163742697
2500,94.16145255474467
2505,94.16145255474467
2507,94.16145255474467
2508,112.58532163742697
2509,94.16145255474467
2510,77.72953271028037
2513,94.16145255474467
2515,94.16145255474467
2518,94.16145255474467
2519,112.58532163742697
2520,94.16145255474467
2521,112.58532163742697
2523,112.58532163742697
2525,94.16145255474467
2529,112.58532163742697
2530,94.16145255474467
2533,112.58532163742697
2535,94.16145255474467
2538,103.63915384615376
2544,112.58532163742697
2553,112.58532163742697
2556,94.16145255474467
2558,94.16145255474467
2559,117.09285714285711
2560,94.16145255474467
2561,112.58532163742697
2562,94.16145255474467
2563,112.58532163742697
2564,94.16145255474467
2565,112.58532163742697
2567,103.63915384615376
2572,94.16145255474467
2575,94.16145255474467
2576,112.58532163742697
2577,94.16145255474467
2578,94.16145255474467
2579,112.58532163742697
2580,94.16145255474467
2582,112.58532163742697
2583,94.16145255474467
2587,94.16145255474467
2589,112.58532163742697
2590,92.1433962264151
2591,112.58532163742697
2594,92.1433962264151
2597,94.16145255474467
2598,103.63915384615376
2599,94.16145255474467
2600,103.63915384615376
2602,112.58532163742697
2603,94.16145255474467
2604,103.63915384615376
2606,112.58532163742697
2607,77.72953271028037
2608,94.16145255474467
2613,112.58532163742697
2614,94.16145255474467
2615,112.58532163742697
2617,112.58532163742697
2620,94.16145255474467
2623,112.58532163742697
2624,94.16145255474467
2627,112.58532163742697
2629,77.72953271028037
2630,94.16145255474467
2632,94.16145255474467
2636,94.16145255474467
2639,92.1433962264151
2640,103.63915384615376
2642,112.58532163742697
2644,103.63915384615376
2646,112.58532163742697
2647,94.16145255474467
2649,94.16145255474467
2650,112.58532163742697
2652,103.63915384615376
2653,103.63915384615376
2655,112.58532163742697
2657,112.58532163742697
